"@timestamp","source.ip","source.port","source.packets","source.bytes","destination.ip","destination.port","destination.packets","destination.bytes","network.bytes","network.transport","event.duration","network.packets"
"Jan 23, 2020 @ 14:23:20.002","10.0.12.101","42,676",2,144,"10.0.22.101","13,001",1,76,220,tcp,"193,194",3
"Jan 23, 2020 @ 14:23:20.002","192.168.4.10","52,384",4,288,"10.0.22.101","13,002",2,152,440,tcp,"235,585",6
"Jan 23, 2020 @ 14:23:20.002","10.0.12.101","52,384",2,144,"10.0.22.101","13,002",1,76,220,tcp,"207,199",3
"Jan 23, 2020 @ 14:23:20.002","192.168.4.10","38,550",4,288,"10.0.22.101","13,003",2,152,440,tcp,"203,286",6
"Jan 23, 2020 @ 14:23:20.002","10.0.12.101","38,550",2,144,"10.0.22.101","13,003",1,76,220,tcp,"174,096",3
"Jan 23, 2020 @ 14:23:20.002","192.168.4.10","35,152",4,288,"10.0.22.101","13,004",2,152,440,tcp,"244,325",6
"Jan 23, 2020 @ 14:23:20.002","10.0.12.101","35,152",2,144,"10.0.22.101","13,004",1,76,220,tcp,"194,119",3
"Jan 23, 2020 @ 14:23:20.002","192.168.4.10","52,390",12,"2,572","10.0.22.101","13,002",10,"1,190","3,762",tcp,"1,110,487",22
"Jan 23, 2020 @ 14:23:20.002","10.0.12.101","52,390",6,"1,286","10.0.22.101","13,002",5,595,"1,881",tcp,"1,063,413",11
"Jan 23, 2020 @ 14:23:20.002","192.168.4.10","45,338",4,288,"10.0.22.101","13,005",2,152,440,tcp,"238,749",6
"Jan 23, 2020 @ 14:23:20.002","10.0.12.101","45,338",2,144,"10.0.22.101","13,005",1,76,220,tcp,"190,140",3
"Jan 23, 2020 @ 14:23:20.002","192.168.4.10","38,326",4,288,"10.0.22.101","13,006",2,152,440,tcp,"258,656",6
"Jan 23, 2020 @ 14:23:20.002","10.0.12.101","38,326",2,144,"10.0.22.101","13,006",1,76,220,tcp,"217,387",3
"Jan 23, 2020 @ 14:23:20.002","192.168.4.10","42,690",4,288,"10.0.22.101","13,001",2,152,440,tcp,"243,323",6
"Jan 23, 2020 @ 14:23:20.002","10.0.12.101","42,690",2,144,"10.0.22.101","13,001",1,76,220,tcp,"195,235",3
"Jan 23, 2020 @ 14:23:20.002","192.168.4.10","52,398",12,"2,570","10.0.22.101","13,002",12,"1,326","3,896",tcp,"1,256,029",24
"Jan 23, 2020 @ 14:23:20.002","10.0.12.101","52,398",6,"1,285","10.0.22.101","13,002",6,663,"1,948",tcp,"1,121,963",12
"Jan 23, 2020 @ 14:23:20.002","192.168.4.10","52,400",4,288,"10.0.22.101","13,002",2,152,440,tcp,"239,220",6
"Jan 23, 2020 @ 14:23:20.002","10.0.12.101","52,400",2,144,"10.0.22.101","13,002",1,76,220,tcp,"193,984",3
"Jan 23, 2020 @ 14:23:20.002","192.168.4.10","38,566",4,288,"10.0.22.101","13,003",2,152,440,tcp,"282,346",6
"Jan 23, 2020 @ 14:23:20.002","10.0.12.101","38,566",2,144,"10.0.22.101","13,003",1,76,220,tcp,"215,258",3
"Jan 23, 2020 @ 14:23:20.002","192.168.4.10","35,168",4,288,"10.0.22.101","13,004",2,152,440,tcp,"265,825",6
"Jan 23, 2020 @ 14:23:20.002","10.0.12.101","35,168",2,144,"10.0.22.101","13,004",1,76,220,tcp,"209,795",3
"Jan 23, 2020 @ 14:23:20.002","192.168.4.10","45,352",4,288,"10.0.22.101","13,005",2,152,440,tcp,"206,763",6
"Jan 23, 2020 @ 14:23:20.002","10.0.12.101","45,352",2,144,"10.0.22.101","13,005",1,76,220,tcp,"172,654",3
"Jan 23, 2020 @ 14:23:20.002","192.168.4.10","38,340",4,288,"10.0.22.101","13,006",2,152,440,tcp,"263,651",6
"Jan 23, 2020 @ 14:23:20.002","10.0.12.101","38,340",2,144,"10.0.22.101","13,006",1,76,220,tcp,"221,937",3
"Jan 23, 2020 @ 14:23:20.002","192.168.4.10","42,704",4,288,"10.0.22.101","13,001",2,152,440,tcp,"240,579",6
"Jan 23, 2020 @ 14:23:20.002","10.0.12.101","42,704",2,144,"10.0.22.101","13,001",1,76,220,tcp,"215,151",3
"Jan 23, 2020 @ 14:23:20.002","192.168.4.10","52,412",4,288,"10.0.22.101","13,002",2,152,440,tcp,"251,936",6
"Jan 23, 2020 @ 14:23:20.002","10.0.12.101","52,412",2,144,"10.0.22.101","13,002",1,76,220,tcp,"219,628",3
"Jan 23, 2020 @ 14:23:20.002","192.168.4.10","38,578",4,288,"10.0.22.101","13,003",2,152,440,tcp,"269,046",6
"Jan 23, 2020 @ 14:23:20.002","10.0.12.101","38,578",2,144,"10.0.22.101","13,003",1,76,220,tcp,"225,950",3
"Jan 23, 2020 @ 14:23:20.002","192.168.4.10","35,180",4,288,"10.0.22.101","13,004",2,152,440,tcp,"254,536",6
"Jan 23, 2020 @ 14:23:20.002","10.0.12.101","35,180",2,144,"10.0.22.101","13,004",1,76,220,tcp,"197,715",3
"Jan 23, 2020 @ 14:23:20.002","192.168.4.10","45,364",4,288,"10.0.22.101","13,005",2,152,440,tcp,"270,351",6
"Jan 23, 2020 @ 14:23:20.002","10.0.12.101","45,364",2,144,"10.0.22.101","13,005",1,76,220,tcp,"237,750",3
"Jan 23, 2020 @ 14:23:20.002","192.168.4.10","38,352",4,288,"10.0.22.101","13,006",2,152,440,tcp,"293,730",6
"Jan 23, 2020 @ 14:23:20.002","10.0.12.101","38,352",2,144,"10.0.22.101","13,006",1,76,220,tcp,"248,617",3
"Jan 23, 2020 @ 14:23:20.002","192.168.4.10","42,716",4,288,"10.0.22.101","13,001",2,152,440,tcp,"268,925",6
"Jan 23, 2020 @ 14:23:20.002","10.0.12.101","42,716",2,144,"10.0.22.101","13,001",1,76,220,tcp,"225,955",3
"Jan 23, 2020 @ 14:23:20.002","192.168.4.10","52,424",12,"2,572","10.0.22.101","13,002",12,"1,326","3,898",tcp,"1,331,787",24
"Jan 23, 2020 @ 14:23:20.002","10.0.12.101","52,424",6,"1,286","10.0.22.101","13,002",6,663,"1,949",tcp,"1,183,441",12
"Jan 23, 2020 @ 14:23:20.002","192.168.4.10","52,426",4,288,"10.0.22.101","13,002",2,152,440,tcp,"235,887",6
"Jan 23, 2020 @ 14:23:20.002","10.0.12.101","52,426",2,144,"10.0.22.101","13,002",1,76,220,tcp,"222,279",3
"Jan 23, 2020 @ 14:23:20.002","192.168.4.10","38,592",4,288,"10.0.22.101","13,003",2,152,440,tcp,"262,550",6
"Jan 23, 2020 @ 14:23:20.002","10.0.12.101","38,592",2,144,"10.0.22.101","13,003",1,76,220,tcp,"211,118",3
"Jan 23, 2020 @ 14:23:20.002","192.168.4.10","35,194",4,288,"10.0.22.101","13,004",2,152,440,tcp,"226,878",6
"Jan 23, 2020 @ 14:23:20.002","10.0.12.101","35,194",2,144,"10.0.22.101","13,004",1,76,220,tcp,"184,394",3
"Jan 23, 2020 @ 14:23:20.002","192.168.4.10","45,378",4,288,"10.0.22.101","13,005",2,152,440,tcp,"211,980",6
"Jan 23, 2020 @ 14:23:20.002","10.0.12.101","45,378",2,144,"10.0.22.101","13,005",1,76,220,tcp,"179,487",3
"Jan 23, 2020 @ 14:23:20.002","192.168.4.10","38,366",4,288,"10.0.22.101","13,006",2,152,440,tcp,"215,048",6
"Jan 23, 2020 @ 14:23:20.002","10.0.12.101","38,366",2,144,"10.0.22.101","13,006",1,76,220,tcp,"179,071",3
"Jan 23, 2020 @ 14:23:20.002","192.168.4.10","42,730",4,288,"10.0.22.101","13,001",2,152,440,tcp,"237,680",6
"Jan 23, 2020 @ 14:23:20.002","10.0.12.101","42,730",2,144,"10.0.22.101","13,001",1,76,220,tcp,"197,303",3
"Jan 23, 2020 @ 14:23:20.002","192.168.4.10","52,438",4,288,"10.0.22.101","13,002",2,152,440,tcp,"233,631",6
"Jan 23, 2020 @ 14:23:20.002","10.0.12.101","52,438",2,144,"10.0.22.101","13,002",1,76,220,tcp,"192,623",3
"Jan 23, 2020 @ 14:23:20.002","192.168.4.10","38,604",4,288,"10.0.22.101","13,003",2,152,440,tcp,"266,166",6
"Jan 23, 2020 @ 14:23:20.002","10.0.12.101","38,604",2,144,"10.0.22.101","13,003",1,76,220,tcp,"195,998",3
"Jan 23, 2020 @ 14:23:20.002","192.168.4.10","35,206",4,288,"10.0.22.101","13,004",2,152,440,tcp,"244,105",6
"Jan 23, 2020 @ 14:23:20.002","10.0.12.101","35,206",2,144,"10.0.22.101","13,004",1,76,220,tcp,"197,542",3
"Jan 23, 2020 @ 14:23:20.002","192.168.4.10","52,444",12,"2,576","10.0.22.101","13,002",12,"1,326","3,902",tcp,"2,266,922",24
"Jan 23, 2020 @ 14:23:20.002","10.0.12.101","52,444",6,"1,288","10.0.22.101","13,002",6,663,"1,951",tcp,"2,142,776",12
"Jan 23, 2020 @ 14:23:20.002","192.168.4.10","45,392",4,288,"10.0.22.101","13,005",2,152,440,tcp,"239,497",6
"Jan 23, 2020 @ 14:23:20.002","10.0.12.101","45,392",2,144,"10.0.22.101","13,005",1,76,220,tcp,"193,593",3
"Jan 23, 2020 @ 14:23:20.002","192.168.4.10","38,380",4,288,"10.0.22.101","13,006",2,152,440,tcp,"261,658",6
"Jan 23, 2020 @ 14:23:20.002","10.0.12.101","38,380",2,144,"10.0.22.101","13,006",1,76,220,tcp,"199,910",3
"Jan 23, 2020 @ 14:23:20.002","192.168.4.10","42,744",4,288,"10.0.22.101","13,001",2,152,440,tcp,"239,772",6
"Jan 23, 2020 @ 14:23:20.002","10.0.12.101","42,744",2,144,"10.0.22.101","13,001",1,76,220,tcp,"194,209",3
"Jan 23, 2020 @ 14:23:20.002","192.168.4.10","52,452",4,288,"10.0.22.101","13,002",2,152,440,tcp,"250,232",6
"Jan 23, 2020 @ 14:23:20.002","10.0.12.101","52,452",2,144,"10.0.22.101","13,002",1,76,220,tcp,"207,983",3
"Jan 23, 2020 @ 14:23:20.002","192.168.4.10","38,618",4,288,"10.0.22.101","13,003",2,152,440,tcp,"269,575",6
"Jan 23, 2020 @ 14:23:20.002","10.0.12.101","38,618",2,144,"10.0.22.101","13,003",1,76,220,tcp,"199,901",3
"Jan 23, 2020 @ 14:23:20.002","192.168.4.10","35,220",4,288,"10.0.22.101","13,004",2,152,440,tcp,"242,822",6
"Jan 23, 2020 @ 14:23:20.002","10.0.12.101","35,220",2,144,"10.0.22.101","13,004",1,76,220,tcp,"194,104",3
"Jan 23, 2020 @ 14:23:20.002","192.168.4.10","45,404",4,288,"10.0.22.101","13,005",2,152,440,tcp,"228,564",6
"Jan 23, 2020 @ 14:23:20.002","10.0.12.101","45,404",2,144,"10.0.22.101","13,005",1,76,220,tcp,"192,162",3
"Jan 23, 2020 @ 14:23:20.002","92.53.65.52","44,265",1,56,"10.0.12.101","7,703",1,56,112,tcp,"45,273",2
"Jan 23, 2020 @ 14:23:20.002","192.168.4.10","38,392",4,288,"10.0.22.101","13,006",2,152,440,tcp,"411,613",6
"Jan 23, 2020 @ 14:23:20.002","10.0.12.101","38,392",2,144,"10.0.22.101","13,006",1,76,220,tcp,"200,291",3
"Jan 23, 2020 @ 14:23:20.002","192.168.4.10","42,756",4,288,"10.0.22.101","13,001",2,152,440,tcp,"240,160",6
"Jan 23, 2020 @ 14:23:20.002","10.0.12.101","42,756",2,144,"10.0.22.101","13,001",1,76,220,tcp,"193,162",3
"Jan 23, 2020 @ 14:23:20.002","192.168.4.10","52,464",4,288,"10.0.22.101","13,002",2,152,440,tcp,"270,742",6
"Jan 23, 2020 @ 14:23:20.002","10.0.12.101","52,464",2,144,"10.0.22.101","13,002",1,76,220,tcp,"208,596",3
"Jan 23, 2020 @ 14:23:20.002","192.168.4.10","38,630",4,288,"10.0.22.101","13,003",2,152,440,tcp,"283,354",6
"Jan 23, 2020 @ 14:23:20.002","10.0.12.101","38,630",2,144,"10.0.22.101","13,003",1,76,220,tcp,"208,628",3
"Jan 23, 2020 @ 14:23:20.002","192.168.4.10","35,232",4,288,"10.0.22.101","13,004",2,152,440,tcp,"238,465",6
"Jan 23, 2020 @ 14:23:20.002","10.0.12.101","35,232",2,144,"10.0.22.101","13,004",1,76,220,tcp,"194,176",3
"Jan 23, 2020 @ 14:23:20.002","192.168.4.10","45,416",4,288,"10.0.22.101","13,005",2,152,440,tcp,"296,796",6
"Jan 23, 2020 @ 14:23:20.002","10.0.12.101","45,416",2,144,"10.0.22.101","13,005",1,76,220,tcp,"208,862",3
"Jan 23, 2020 @ 14:23:20.002","192.168.4.10","38,404",4,288,"10.0.22.101","13,006",2,152,440,tcp,"241,485",6
"Jan 23, 2020 @ 14:23:20.002","10.0.12.101","38,404",2,144,"10.0.22.101","13,006",1,76,220,tcp,"195,497",3
"Jan 23, 2020 @ 14:23:20.002","192.168.4.10","42,768",4,288,"10.0.22.101","13,001",2,152,440,tcp,"249,414",6
"Jan 23, 2020 @ 14:23:20.002","10.0.12.101","42,768",2,144,"10.0.22.101","13,001",1,76,220,tcp,"226,068",3
"Jan 23, 2020 @ 14:23:20.002","192.168.4.10","52,476",12,"2,572","10.0.22.101","13,002",12,"1,326","3,898",tcp,"509,877,770",24
"Jan 23, 2020 @ 14:23:20.002","10.0.12.101","52,476",6,"1,286","10.0.22.101","13,002",6,663,"1,949",tcp,"509,741,422",12
"Jan 23, 2020 @ 14:23:20.002","192.168.4.10","52,478",4,288,"10.0.22.101","13,002",2,152,440,tcp,"252,188",6
"Jan 23, 2020 @ 14:23:20.002","10.0.12.101","52,478",2,144,"10.0.22.101","13,002",1,76,220,tcp,"218,067",3
"Jan 23, 2020 @ 14:23:20.002","192.168.4.10","38,644",4,288,"10.0.22.101","13,003",2,152,440,tcp,"215,605",6
"Jan 23, 2020 @ 14:23:20.002","10.0.12.101","38,644",2,144,"10.0.22.101","13,003",1,76,220,tcp,"184,904",3
"Jan 23, 2020 @ 14:23:20.002","192.168.4.10","35,246",4,288,"10.0.22.101","13,004",2,152,440,tcp,"247,098",6
"Jan 23, 2020 @ 14:23:20.002","10.0.12.101","35,246",2,144,"10.0.22.101","13,004",1,76,220,tcp,"198,623",3
"Jan 23, 2020 @ 14:23:20.002","192.168.4.10","45,430",4,288,"10.0.22.101","13,005",2,152,440,tcp,"268,029",6
"Jan 23, 2020 @ 14:23:20.002","10.0.12.101","45,430",2,144,"10.0.22.101","13,005",1,76,220,tcp,"201,876",3
"Jan 23, 2020 @ 14:23:20.002","192.168.4.10","38,418",4,288,"10.0.22.101","13,006",2,152,440,tcp,"231,848",6
"Jan 23, 2020 @ 14:23:20.002","10.0.12.101","38,418",2,144,"10.0.22.101","13,006",1,76,220,tcp,"196,779",3
"Jan 23, 2020 @ 14:23:20.002","192.168.4.10","42,782",4,288,"10.0.22.101","13,001",2,152,440,tcp,"289,596",6
"Jan 23, 2020 @ 14:23:20.002","10.0.12.101","42,782",2,144,"10.0.22.101","13,001",1,76,220,tcp,"256,269",3
"Jan 23, 2020 @ 14:23:20.002","192.168.4.10","52,490",4,288,"10.0.22.101","13,002",2,152,440,tcp,"296,258",6
"Jan 23, 2020 @ 14:23:20.002","10.0.12.101","52,490",2,144,"10.0.22.101","13,002",1,76,220,tcp,"255,666",3
"Jan 23, 2020 @ 14:23:20.002","192.168.4.10","38,656",4,288,"10.0.22.101","13,003",2,152,440,tcp,"240,146",6
"Jan 23, 2020 @ 14:23:20.002","10.0.12.101","38,656",2,144,"10.0.22.101","13,003",1,76,220,tcp,"227,442",3
"Jan 23, 2020 @ 14:23:20.002","192.168.4.10","35,258",4,288,"10.0.22.101","13,004",2,152,440,tcp,"215,810",6
"Jan 23, 2020 @ 14:23:20.002","10.0.12.101","35,258",2,144,"10.0.22.101","13,004",1,76,220,tcp,"178,928",3
"Jan 23, 2020 @ 14:23:20.002","192.168.4.10","45,442",4,288,"10.0.22.101","13,005",2,152,440,tcp,"260,445",6
"Jan 23, 2020 @ 14:23:20.002","10.0.12.101","45,442",2,144,"10.0.22.101","13,005",1,76,220,tcp,"219,425",3
"Jan 23, 2020 @ 14:23:20.002","192.168.4.10","38,430",4,288,"10.0.22.101","13,006",2,152,440,tcp,"247,255",6
"Jan 23, 2020 @ 14:23:20.002","10.0.12.101","38,430",2,144,"10.0.22.101","13,006",1,76,220,tcp,"213,321",3
"Jan 23, 2020 @ 14:23:20.002","192.168.4.10","42,794",4,288,"10.0.22.101","13,001",2,152,440,tcp,"215,624",6
"Jan 23, 2020 @ 14:23:20.002","10.0.12.101","42,794",2,144,"10.0.22.101","13,001",1,76,220,tcp,"179,792",3
"Jan 23, 2020 @ 14:23:20.002","192.168.4.10","42,796",12,"1,410","10.0.22.101","13,001",12,"1,146","2,556",tcp,"1,592,999",24
"Jan 23, 2020 @ 14:23:20.002","10.0.12.101","42,796",6,705,"10.0.22.101","13,001",6,573,"1,278",tcp,"1,471,968",12
"Jan 23, 2020 @ 14:23:20.002","192.168.4.10","42,798",12,"1,290","10.0.22.101","13,001",12,"2,222","3,512",tcp,"1,857,018",24
"Jan 23, 2020 @ 14:23:20.002","10.0.12.101","42,798",6,645,"10.0.22.101","13,001",6,"1,111","1,756",tcp,"1,721,620",12
"Jan 23, 2020 @ 14:23:20.002","192.168.4.10","52,506",4,288,"10.0.22.101","13,002",2,152,440,tcp,"239,879",6
"Jan 23, 2020 @ 14:23:20.002","10.0.12.101","52,506",2,144,"10.0.22.101","13,002",1,76,220,tcp,"191,903",3
"Jan 23, 2020 @ 14:23:20.002","192.168.4.10","38,672",12,"1,394","10.0.22.101","13,003",10,"1,034","2,428",tcp,"1,098,851",22
"Jan 23, 2020 @ 14:23:20.002","10.0.12.101","38,672",6,697,"10.0.22.101","13,003",5,517,"1,214",tcp,"1,050,921",11
"Jan 23, 2020 @ 14:23:20.002","192.168.4.10","52,510",12,"2,574","10.0.22.101","13,002",12,"1,326","3,900",tcp,"1,133,301",24
"Jan 23, 2020 @ 14:23:20.002","10.0.12.101","52,510",6,"1,287","10.0.22.101","13,002",6,663,"1,950",tcp,"1,013,356",12
"Jan 23, 2020 @ 14:23:20.002","192.168.4.10","38,676",4,288,"10.0.22.101","13,003",2,152,440,tcp,"212,704",6
"Jan 23, 2020 @ 14:23:20.002","10.0.12.101","38,676",2,144,"10.0.22.101","13,003",1,76,220,tcp,"177,453",3
"Jan 23, 2020 @ 14:23:20.002","192.168.4.10","35,278",4,288,"10.0.22.101","13,004",2,152,440,tcp,"251,364",6
"Jan 23, 2020 @ 14:23:20.002","10.0.12.101","35,278",2,144,"10.0.22.101","13,004",1,76,220,tcp,"193,683",3
"Jan 23, 2020 @ 14:23:20.002","192.168.4.10","45,462",4,288,"10.0.22.101","13,005",2,152,440,tcp,"244,820",6
"Jan 23, 2020 @ 14:23:20.002","10.0.12.101","45,462",2,144,"10.0.22.101","13,005",1,76,220,tcp,"212,945",3
"Jan 23, 2020 @ 14:23:20.002","192.168.4.10","38,450",4,288,"10.0.22.101","13,006",2,152,440,tcp,"226,722",6
"Jan 23, 2020 @ 14:23:20.002","10.0.12.101","38,450",2,144,"10.0.22.101","13,006",1,76,220,tcp,"204,479",3
"Jan 23, 2020 @ 14:23:20.002","192.168.4.10","42,814",4,288,"10.0.22.101","13,001",2,152,440,tcp,"247,341",6
"Jan 23, 2020 @ 14:23:20.002","10.0.12.101","42,814",2,144,"10.0.22.101","13,001",1,76,220,tcp,"253,131",3
"Jan 23, 2020 @ 14:23:20.002","192.168.4.10","52,522",4,288,"10.0.22.101","13,002",2,152,440,tcp,"291,486",6
"Jan 23, 2020 @ 14:23:20.002","10.0.12.101","52,522",2,144,"10.0.22.101","13,002",1,76,220,tcp,"201,098",3
"Jan 23, 2020 @ 14:23:20.002","192.168.4.10","38,688",4,288,"10.0.22.101","13,003",2,152,440,tcp,"243,682",6
"Jan 23, 2020 @ 14:23:20.002","10.0.12.101","38,688",2,144,"10.0.22.101","13,003",1,76,220,tcp,"195,443",3
"Jan 23, 2020 @ 14:23:20.002","192.168.4.10","35,290",4,288,"10.0.22.101","13,004",2,152,440,tcp,"228,871",6
"Jan 23, 2020 @ 14:23:20.002","10.0.12.101","35,290",2,144,"10.0.22.101","13,004",1,76,220,tcp,"193,504",3
"Jan 23, 2020 @ 14:23:20.002","192.168.4.10","45,474",4,288,"10.0.22.101","13,005",2,152,440,tcp,"262,638",6
"Jan 23, 2020 @ 14:23:20.002","10.0.12.101","45,474",2,144,"10.0.22.101","13,005",1,76,220,tcp,"207,813",3
"Jan 23, 2020 @ 14:23:20.002","192.168.4.10","38,462",4,288,"10.0.22.101","13,006",2,152,440,tcp,"249,809",6
"Jan 23, 2020 @ 14:23:20.002","10.0.12.101","38,462",2,144,"10.0.22.101","13,006",1,76,220,tcp,"194,616",3
"Jan 23, 2020 @ 14:23:20.002","192.168.4.10","42,826",4,288,"10.0.22.101","13,001",2,152,440,tcp,"246,367",6
"Jan 23, 2020 @ 14:23:20.002","10.0.12.101","42,826",2,144,"10.0.22.101","13,001",1,76,220,tcp,"199,108",3
"Jan 23, 2020 @ 14:23:20.002","192.168.4.10","52,534",4,288,"10.0.22.101","13,002",2,152,440,tcp,"281,418",6
"Jan 23, 2020 @ 14:23:20.002","10.0.12.101","52,534",2,144,"10.0.22.101","13,002",1,76,220,tcp,"208,649",3
"Jan 23, 2020 @ 14:23:20.002","192.168.4.10","38,700",4,288,"10.0.22.101","13,003",2,152,440,tcp,"244,877",6
"Jan 23, 2020 @ 14:23:20.002","10.0.12.101","38,700",2,144,"10.0.22.101","13,003",1,76,220,tcp,"196,770",3
"Jan 23, 2020 @ 14:23:20.002","192.168.4.10","35,302",4,288,"10.0.22.101","13,004",2,152,440,tcp,"247,450",6
"Jan 23, 2020 @ 14:23:20.002","10.0.12.101","35,302",2,144,"10.0.22.101","13,004",1,76,220,tcp,"197,139",3
"Jan 23, 2020 @ 14:23:20.002","192.168.4.10","45,486",4,288,"10.0.22.101","13,005",2,152,440,tcp,"278,865",6
"Jan 23, 2020 @ 14:23:20.002","10.0.12.101","45,486",2,144,"10.0.22.101","13,005",1,76,220,tcp,"197,147",3
"Jan 23, 2020 @ 14:23:20.002","192.168.4.10","38,474",4,288,"10.0.22.101","13,006",2,152,440,tcp,"225,577",6
"Jan 23, 2020 @ 14:23:20.002","10.0.12.101","38,474",2,144,"10.0.22.101","13,006",1,76,220,tcp,"194,368",3
"Jan 23, 2020 @ 14:23:20.002","192.168.4.10","52,544",12,"2,576","10.0.22.101","13,002",12,"1,326","3,902",tcp,"1,243,880",24
"Jan 23, 2020 @ 14:23:20.002","10.0.12.101","52,544",6,"1,288","10.0.22.101","13,002",6,663,"1,951",tcp,"1,108,237",12
"Jan 23, 2020 @ 14:23:20.002","192.168.4.10","42,840",4,288,"10.0.22.101","13,001",2,152,440,tcp,"243,977",6
"Jan 23, 2020 @ 14:23:20.002","10.0.12.101","42,840",2,144,"10.0.22.101","13,001",1,76,220,tcp,"196,275",3
"Jan 23, 2020 @ 14:23:20.002","192.168.4.10","52,548",4,288,"10.0.22.101","13,002",2,152,440,tcp,"241,607",6
"Jan 23, 2020 @ 14:23:20.002","10.0.12.101","52,548",2,144,"10.0.22.101","13,002",1,76,220,tcp,"194,498",3
"Jan 23, 2020 @ 14:23:20.002","192.168.4.10","38,714",4,288,"10.0.22.101","13,003",2,152,440,tcp,"268,025",6
"Jan 23, 2020 @ 14:23:20.002","10.0.12.101","38,714",2,144,"10.0.22.101","13,003",1,76,220,tcp,"199,875",3
"Jan 23, 2020 @ 14:23:20.002","192.168.4.10","35,316",4,288,"10.0.22.101","13,004",2,152,440,tcp,"254,208",6
"Jan 23, 2020 @ 14:23:20.002","10.0.12.101","35,316",2,144,"10.0.22.101","13,004",1,76,220,tcp,"199,617",3
"Jan 23, 2020 @ 14:23:20.002","192.168.4.10","45,500",4,288,"10.0.22.101","13,005",2,152,440,tcp,"267,341",6
"Jan 23, 2020 @ 14:23:20.002","10.0.12.101","45,500",2,144,"10.0.22.101","13,005",1,76,220,tcp,"220,436",3
"Jan 23, 2020 @ 14:23:20.002","192.168.4.10","38,488",4,288,"10.0.22.101","13,006",2,152,440,tcp,"278,544",6
"Jan 23, 2020 @ 14:23:20.002","10.0.12.101","38,488",2,144,"10.0.22.101","13,006",1,76,220,tcp,"242,752",3
"Jan 23, 2020 @ 14:23:20.002","192.168.4.10","42,852",4,288,"10.0.22.101","13,001",2,152,440,tcp,"256,237",6
"Jan 23, 2020 @ 14:23:20.002","10.0.12.101","42,852",2,144,"10.0.22.101","13,001",1,76,220,tcp,"217,341",3
"Jan 23, 2020 @ 14:23:20.002","192.168.4.10","52,560",4,288,"10.0.22.101","13,002",2,152,440,tcp,"205,246",6
"Jan 23, 2020 @ 14:23:20.002","10.0.12.101","52,560",2,144,"10.0.22.101","13,002",1,76,220,tcp,"173,204",3
"Jan 23, 2020 @ 14:23:20.002","192.168.4.10","38,726",4,288,"10.0.22.101","13,003",2,152,440,tcp,"306,450",6
"Jan 23, 2020 @ 14:23:20.002","10.0.12.101","38,726",2,144,"10.0.22.101","13,003",1,76,220,tcp,"225,093",3
"Jan 23, 2020 @ 14:23:20.002","192.168.4.10","51,226","29,058","2,898,042","10.0.22.101","8,600","27,906","5,423,106","8,321,148",udp,"2,127,393,550,993","56,964"
"Jan 23, 2020 @ 14:23:20.002","10.0.12.101","51,226","14,529","1,449,021","10.0.22.101","8,600","13,953","2,711,553","4,160,574",udp,"2,127,393,422,389","28,482"
"Jan 23, 2020 @ 14:23:20.002","10.0.12.101","40,983",1,92,"169.254.169.123",123,1,92,184,udp,"27,652",2
"Jan 23, 2020 @ 14:23:20.002","10.0.12.101","47,244",1,92,"169.254.169.123",123,1,92,184,udp,"41,995",2
"Jan 23, 2020 @ 14:23:20.002","10.0.12.101","46,083",1,92,"169.254.169.123",123,1,92,184,udp,"26,506",2
"Jan 23, 2020 @ 14:23:20.002","10.0.12.101","55,980",1,92,"169.254.169.123",123,1,92,184,udp,"32,020",2
"Jan 23, 2020 @ 14:23:20.002","10.0.12.101","45,326",1,92,"46.165.221.137",123,1,92,184,udp,"394,738",2
"Jan 23, 2020 @ 14:23:16.610","52.205.255.12","49,778",,,"192.168.4.10","8,443",,,,tcp,"3,535,000",
"Jan 23, 2020 @ 14:23:16.610","52.205.255.12","49,778",,,"10.0.12.101","8,443",,,,tcp,"3,549,000",
"Jan 23, 2020 @ 14:23:11.554","52.205.255.12","49,776",,,"192.168.4.10","8,443",,,,tcp,"2,707,000",
"Jan 23, 2020 @ 14:23:11.554","52.205.255.12","49,776",,,"10.0.12.101","8,443",,,,tcp,"2,718,000",
"Jan 23, 2020 @ 14:23:11.536","52.205.255.12","49,774",,,"192.168.4.10","8,443",,,,tcp,"2,853,000",
"Jan 23, 2020 @ 14:23:11.536","52.205.255.12","49,774",,,"10.0.12.101","8,443",,,,tcp,"2,866,000",
"Jan 23, 2020 @ 14:23:11.192","52.205.255.12","49,772",,,"192.168.4.10","8,443",,,,tcp,"2,680,000",
"Jan 23, 2020 @ 14:23:11.192","52.205.255.12","49,772",,,"10.0.12.101","8,443",,,,tcp,"2,692,000",
"Jan 23, 2020 @ 14:23:11.179","52.205.255.12","49,770",,,"192.168.4.10","8,443",,,,tcp,"2,879,000",
"Jan 23, 2020 @ 14:23:11.179","52.205.255.12","49,770",,,"10.0.12.101","8,443",,,,tcp,"2,892,000",
"Jan 23, 2020 @ 14:23:10.002","52.205.255.12","49,724",9,"1,873","10.0.12.101","8,443",7,"2,204","4,077",tcp,"3,163,982",16
"Jan 23, 2020 @ 14:23:10.002","52.205.255.12","49,724",18,"3,746","192.168.4.10","8,443",14,"4,408","8,154",tcp,"3,156,092",32
"Jan 23, 2020 @ 14:23:10.002","52.205.255.12","49,726",9,"1,871","10.0.12.101","8,443",6,"2,136","4,007",tcp,"3,597,180",15
