"@timestamp","source.bytes","source.packets","destination.bytes","destination.packets","network.packets","network.bytes","network.transport","event.duration"
"Jan 22, 2020 @ 17:14:00.009",144,2,76,1,3,220,tcp,"203,289"
"Jan 22, 2020 @ 17:14:00.009",288,4,152,2,6,440,tcp,"276,258"
"Jan 22, 2020 @ 17:14:00.009",144,2,76,1,3,220,tcp,"203,493"
"Jan 22, 2020 @ 17:14:00.009",288,4,152,2,6,440,tcp,"241,690"
"Jan 22, 2020 @ 17:14:00.009",144,2,76,1,3,220,tcp,"192,001"
"Jan 22, 2020 @ 17:14:00.009",288,4,152,2,6,440,tcp,"281,026"
"Jan 22, 2020 @ 17:14:00.009",144,2,76,1,3,220,tcp,"228,484"
"Jan 22, 2020 @ 17:14:00.009",288,4,152,2,6,440,tcp,"245,246"
"Jan 22, 2020 @ 17:14:00.009",144,2,76,1,3,220,tcp,"198,573"
"Jan 22, 2020 @ 17:14:00.009",288,4,152,2,6,440,tcp,"401,559"
"Jan 22, 2020 @ 17:14:00.009",144,2,76,1,3,220,tcp,"246,961"
"Jan 22, 2020 @ 17:14:00.009","1,412",12,"1,010",10,22,"2,422",tcp,"1,116,978"
"Jan 22, 2020 @ 17:14:00.009",706,6,505,5,11,"1,211",tcp,"1,066,817"
"Jan 22, 2020 @ 17:14:00.009","1,292",12,"2,222",12,24,"3,514",tcp,"508,111,416"
"Jan 22, 2020 @ 17:14:00.009",646,6,"1,111",6,12,"1,757",tcp,"507,989,180"
"Jan 22, 2020 @ 17:14:00.009","1,396",12,"1,170",12,24,"2,566",tcp,"1,296,807"
"Jan 22, 2020 @ 17:14:00.009",698,6,585,6,12,"1,283",tcp,"1,166,302"
"Jan 22, 2020 @ 17:14:00.009","2,576",12,"1,324",12,24,"3,900",tcp,"1,442,821"
"Jan 22, 2020 @ 17:14:00.009","1,288",6,662,6,12,"1,950",tcp,"1,295,274"
"Jan 22, 2020 @ 17:14:00.009",288,4,152,2,6,440,tcp,"230,458"
"Jan 22, 2020 @ 17:14:00.009",144,2,76,1,3,220,tcp,"206,716"
"Jan 22, 2020 @ 17:14:00.009",288,4,152,2,6,440,tcp,"206,195"
"Jan 22, 2020 @ 17:14:00.009",144,2,76,1,3,220,tcp,"171,860"
"Jan 22, 2020 @ 17:14:00.009",288,4,152,2,6,440,tcp,"243,249"
"Jan 22, 2020 @ 17:14:00.009",144,2,76,1,3,220,tcp,"203,455"
"Jan 22, 2020 @ 17:14:00.009",288,4,152,2,6,440,tcp,"274,900"
"Jan 22, 2020 @ 17:14:00.009",144,2,76,1,3,220,tcp,"238,760"
"Jan 22, 2020 @ 17:14:00.009",288,4,152,2,6,440,tcp,"260,081"
"Jan 22, 2020 @ 17:14:00.009",144,2,76,1,3,220,tcp,"204,432"
"Jan 22, 2020 @ 17:14:00.009",288,4,152,2,6,440,tcp,"295,780"
"Jan 22, 2020 @ 17:14:00.009",144,2,76,1,3,220,tcp,"219,682"
"Jan 22, 2020 @ 17:14:00.009",288,4,152,2,6,440,tcp,"264,984"
"Jan 22, 2020 @ 17:14:00.009",144,2,76,1,3,220,tcp,"212,457"
"Jan 22, 2020 @ 17:14:00.009",288,4,152,2,6,440,tcp,"224,022"
"Jan 22, 2020 @ 17:14:00.009",144,2,76,1,3,220,tcp,"206,154"
"Jan 22, 2020 @ 17:14:00.009",288,4,152,2,6,440,tcp,"266,809"
"Jan 22, 2020 @ 17:14:00.009",144,2,76,1,3,220,tcp,"200,386"
"Jan 22, 2020 @ 17:14:00.009",288,4,152,2,6,440,tcp,"246,384"
"Jan 22, 2020 @ 17:14:00.009",144,2,76,1,3,220,tcp,"194,513"
"Jan 22, 2020 @ 17:14:00.009",288,4,152,2,6,440,tcp,"241,561"
"Jan 22, 2020 @ 17:14:00.009",144,2,76,1,3,220,tcp,"196,948"
"Jan 22, 2020 @ 17:14:00.009",288,4,152,2,6,440,tcp,"288,922"
"Jan 22, 2020 @ 17:14:00.009",144,2,76,1,3,220,tcp,"225,847"
"Jan 22, 2020 @ 17:14:00.009",288,4,152,2,6,440,tcp,"244,024"
"Jan 22, 2020 @ 17:14:00.009",144,2,76,1,3,220,tcp,"193,755"
"Jan 22, 2020 @ 17:14:00.009",288,4,152,2,6,440,tcp,"228,428"
"Jan 22, 2020 @ 17:14:00.009",144,2,76,1,3,220,tcp,"189,995"
"Jan 22, 2020 @ 17:14:00.009",288,4,152,2,6,440,tcp,"274,557"
"Jan 22, 2020 @ 17:14:00.009",144,2,76,1,3,220,tcp,"205,794"
"Jan 22, 2020 @ 17:14:00.009",288,4,152,2,6,440,tcp,"269,441"
"Jan 22, 2020 @ 17:14:00.009",144,2,76,1,3,220,tcp,"206,800"
"Jan 22, 2020 @ 17:14:00.009",288,4,152,2,6,440,tcp,"231,932"
"Jan 22, 2020 @ 17:14:00.009",144,2,76,1,3,220,tcp,"196,993"
"Jan 22, 2020 @ 17:14:00.009",288,4,152,2,6,440,tcp,"240,086"
"Jan 22, 2020 @ 17:14:00.009",144,2,76,1,3,220,tcp,"194,199"
"Jan 22, 2020 @ 17:14:00.009",288,4,152,2,6,440,tcp,"244,802"
"Jan 22, 2020 @ 17:14:00.009",144,2,76,1,3,220,tcp,"191,947"
"Jan 22, 2020 @ 17:14:00.009",288,4,152,2,6,440,tcp,"216,347"
"Jan 22, 2020 @ 17:14:00.009",144,2,76,1,3,220,tcp,"186,419"
"Jan 22, 2020 @ 17:14:00.009",288,4,152,2,6,440,tcp,"369,376"
"Jan 22, 2020 @ 17:14:00.009",144,2,76,1,3,220,tcp,"235,030"
"Jan 22, 2020 @ 17:14:00.009",288,4,152,2,6,440,tcp,"226,221"
"Jan 22, 2020 @ 17:14:00.009",144,2,76,1,3,220,tcp,"191,876"
"Jan 22, 2020 @ 17:14:00.009",288,4,152,2,6,440,tcp,"221,943"
"Jan 22, 2020 @ 17:14:00.009",144,2,76,1,3,220,tcp,"183,866"
"Jan 22, 2020 @ 17:14:00.009",288,4,152,2,6,440,tcp,"214,975"
"Jan 22, 2020 @ 17:14:00.009",144,2,76,1,3,220,tcp,"179,041"
"Jan 22, 2020 @ 17:14:00.009",288,4,152,2,6,440,tcp,"247,161"
"Jan 22, 2020 @ 17:14:00.009",144,2,76,1,3,220,tcp,"194,726"
"Jan 22, 2020 @ 17:14:00.009",288,4,152,2,6,440,tcp,"240,502"
"Jan 22, 2020 @ 17:14:00.009",144,2,76,1,3,220,tcp,"206,932"
"Jan 22, 2020 @ 17:14:00.009",288,4,152,2,6,440,tcp,"292,607"
"Jan 22, 2020 @ 17:14:00.009",144,2,76,1,3,220,tcp,"232,363"
"Jan 22, 2020 @ 17:14:00.009",288,4,152,2,6,440,tcp,"246,863"
"Jan 22, 2020 @ 17:14:00.009",144,2,76,1,3,220,tcp,"195,542"
"Jan 22, 2020 @ 17:14:00.009",288,4,152,2,6,440,tcp,"237,010"
"Jan 22, 2020 @ 17:14:00.009",144,2,76,1,3,220,tcp,"201,166"
"Jan 22, 2020 @ 17:14:00.009",288,4,152,2,6,440,tcp,"253,746"
"Jan 22, 2020 @ 17:14:00.009",144,2,76,1,3,220,tcp,"207,236"
"Jan 22, 2020 @ 17:14:00.009",288,4,152,2,6,440,tcp,"265,849"
"Jan 22, 2020 @ 17:14:00.009",144,2,76,1,3,220,tcp,"223,580"
"Jan 22, 2020 @ 17:14:00.009",288,4,152,2,6,440,tcp,"234,708"
"Jan 22, 2020 @ 17:14:00.009",144,2,76,1,3,220,tcp,"203,315"
"Jan 22, 2020 @ 17:14:00.009",288,4,152,2,6,440,tcp,"266,725"
"Jan 22, 2020 @ 17:14:00.009",144,2,76,1,3,220,tcp,"223,366"
"Jan 22, 2020 @ 17:14:00.009",288,4,152,2,6,440,tcp,"233,872"
"Jan 22, 2020 @ 17:14:00.009",144,2,76,1,3,220,tcp,"213,728"
"Jan 22, 2020 @ 17:14:00.009",288,4,152,2,6,440,tcp,"267,071"
"Jan 22, 2020 @ 17:14:00.009",144,2,76,1,3,220,tcp,"224,754"
"Jan 22, 2020 @ 17:14:00.009",288,4,152,2,6,440,tcp,"225,998"
"Jan 22, 2020 @ 17:14:00.009",144,2,76,1,3,220,tcp,"191,132"
"Jan 22, 2020 @ 17:14:00.009","2,576",12,"1,324",12,24,"3,900",tcp,"1,261,613"
"Jan 22, 2020 @ 17:14:00.009","1,288",6,662,6,12,"1,950",tcp,"1,126,827"
"Jan 22, 2020 @ 17:14:00.009",288,4,152,2,6,440,tcp,"229,679"
"Jan 22, 2020 @ 17:14:00.009",144,2,76,1,3,220,tcp,"188,541"
"Jan 22, 2020 @ 17:14:00.009",288,4,152,2,6,440,tcp,"242,338"
"Jan 22, 2020 @ 17:14:00.009",144,2,76,1,3,220,tcp,"191,157"
"Jan 22, 2020 @ 17:14:00.009",288,4,152,2,6,440,tcp,"265,594"
"Jan 22, 2020 @ 17:14:00.009",144,2,76,1,3,220,tcp,"221,424"
"Jan 22, 2020 @ 17:14:00.009",288,4,152,2,6,440,tcp,"231,773"
"Jan 22, 2020 @ 17:14:00.009",144,2,76,1,3,220,tcp,"216,069"
"Jan 22, 2020 @ 17:14:00.009",288,4,152,2,6,440,tcp,"257,304"
"Jan 22, 2020 @ 17:14:00.009",144,2,76,1,3,220,tcp,"197,678"
"Jan 22, 2020 @ 17:14:00.009",288,4,152,2,6,440,tcp,"229,989"
"Jan 22, 2020 @ 17:14:00.009",144,2,76,1,3,220,tcp,"195,196"
"Jan 22, 2020 @ 17:14:00.009",288,4,152,2,6,440,tcp,"228,479"
"Jan 22, 2020 @ 17:14:00.009",144,2,76,1,3,220,tcp,"205,748"
"Jan 22, 2020 @ 17:14:00.009",288,4,152,2,6,440,tcp,"235,307"
"Jan 22, 2020 @ 17:14:00.009",144,2,76,1,3,220,tcp,"195,516"
"Jan 22, 2020 @ 17:14:00.009",288,4,152,2,6,440,tcp,"242,560"
"Jan 22, 2020 @ 17:14:00.009",144,2,76,1,3,220,tcp,"196,473"
"Jan 22, 2020 @ 17:14:00.009",288,4,152,2,6,440,tcp,"268,822"
"Jan 22, 2020 @ 17:14:00.009",144,2,76,1,3,220,tcp,"238,689"
"Jan 22, 2020 @ 17:14:00.009",288,4,152,2,6,440,tcp,"276,890"
"Jan 22, 2020 @ 17:14:00.009",144,2,76,1,3,220,tcp,"235,200"
"Jan 22, 2020 @ 17:14:00.009",288,4,152,2,6,440,tcp,"269,067"
"Jan 22, 2020 @ 17:14:00.009",144,2,76,1,3,220,tcp,"222,389"
"Jan 22, 2020 @ 17:14:00.009",288,4,152,2,6,440,tcp,"230,561"
"Jan 22, 2020 @ 17:14:00.009",144,2,76,1,3,220,tcp,"192,066"
"Jan 22, 2020 @ 17:14:00.009",288,4,152,2,6,440,tcp,"216,506"
"Jan 22, 2020 @ 17:14:00.009",144,2,76,1,3,220,tcp,"179,052"
"Jan 22, 2020 @ 17:14:00.009",288,4,152,2,6,440,tcp,"211,263"
"Jan 22, 2020 @ 17:14:00.009",144,2,76,1,3,220,tcp,"177,119"
"Jan 22, 2020 @ 17:14:00.009",288,4,152,2,6,440,tcp,"264,311"
"Jan 22, 2020 @ 17:14:00.009",144,2,76,1,3,220,tcp,"196,049"
"Jan 22, 2020 @ 17:14:00.009",288,4,152,2,6,440,tcp,"226,274"
"Jan 22, 2020 @ 17:14:00.009",144,2,76,1,3,220,tcp,"207,153"
"Jan 22, 2020 @ 17:14:00.009",288,4,152,2,6,440,tcp,"214,536"
"Jan 22, 2020 @ 17:14:00.009",144,2,76,1,3,220,tcp,"182,947"
"Jan 22, 2020 @ 17:14:00.009",288,4,152,2,6,440,tcp,"276,452"
"Jan 22, 2020 @ 17:14:00.009",144,2,76,1,3,220,tcp,"216,632"
"Jan 22, 2020 @ 17:14:00.009",288,4,152,2,6,440,tcp,"245,951"
"Jan 22, 2020 @ 17:14:00.009",144,2,76,1,3,220,tcp,"210,048"
"Jan 22, 2020 @ 17:14:00.009",288,4,152,2,6,440,tcp,"231,359"
"Jan 22, 2020 @ 17:14:00.009",144,2,76,1,3,220,tcp,"198,022"
"Jan 22, 2020 @ 17:14:00.009",288,4,152,2,6,440,tcp,"267,272"
"Jan 22, 2020 @ 17:14:00.009",144,2,76,1,3,220,tcp,"201,147"
"Jan 22, 2020 @ 17:14:00.009",288,4,152,2,6,440,tcp,"295,820"
"Jan 22, 2020 @ 17:14:00.009",144,2,76,1,3,220,tcp,"252,370"
"Jan 22, 2020 @ 17:14:00.009",288,4,152,2,6,440,tcp,"253,467"
"Jan 22, 2020 @ 17:14:00.009",144,2,76,1,3,220,tcp,"202,252"
"Jan 22, 2020 @ 17:14:00.009",288,4,152,2,6,440,tcp,"250,957"
"Jan 22, 2020 @ 17:14:00.009",144,2,76,1,3,220,tcp,"205,404"
"Jan 22, 2020 @ 17:14:00.009",288,4,152,2,6,440,tcp,"245,471"
"Jan 22, 2020 @ 17:14:00.009",144,2,76,1,3,220,tcp,"193,046"
"Jan 22, 2020 @ 17:14:00.009",288,4,152,2,6,440,tcp,"237,980"
"Jan 22, 2020 @ 17:14:00.009",144,2,76,1,3,220,tcp,"227,657"
"Jan 22, 2020 @ 17:14:00.009",288,4,152,2,6,440,tcp,"266,577"
"Jan 22, 2020 @ 17:14:00.009",144,2,76,1,3,220,tcp,"228,943"
"Jan 22, 2020 @ 17:14:00.009",288,4,152,2,6,440,tcp,"232,992"
"Jan 22, 2020 @ 17:14:00.009",144,2,76,1,3,220,tcp,"188,277"
"Jan 22, 2020 @ 17:14:00.009",288,4,152,2,6,440,tcp,"256,208"
"Jan 22, 2020 @ 17:14:00.009",144,2,76,1,3,220,tcp,"206,813"
"Jan 22, 2020 @ 17:14:00.009",288,4,152,2,6,440,tcp,"242,674"
"Jan 22, 2020 @ 17:14:00.009",144,2,76,1,3,220,tcp,"190,110"
"Jan 22, 2020 @ 17:14:00.009",288,4,152,2,6,440,tcp,"478,213"
"Jan 22, 2020 @ 17:14:00.009",144,2,76,1,3,220,tcp,"448,055"
"Jan 22, 2020 @ 17:14:00.009",288,4,152,2,6,440,tcp,"268,556"
"Jan 22, 2020 @ 17:14:00.009",144,2,76,1,3,220,tcp,"226,751"
"Jan 22, 2020 @ 17:14:00.009",288,4,152,2,6,440,tcp,"282,453"
"Jan 22, 2020 @ 17:14:00.009",144,2,76,1,3,220,tcp,"250,987"
"Jan 22, 2020 @ 17:14:00.009",288,4,152,2,6,440,tcp,"238,627"
"Jan 22, 2020 @ 17:14:00.009",144,2,76,1,3,220,tcp,"191,657"
"Jan 22, 2020 @ 17:14:00.009",288,4,152,2,6,440,tcp,"271,758"
"Jan 22, 2020 @ 17:14:00.009",144,2,76,1,3,220,tcp,"205,908"
"Jan 22, 2020 @ 17:14:00.009",288,4,152,2,6,440,tcp,"250,660"
"Jan 22, 2020 @ 17:14:00.009",144,2,76,1,3,220,tcp,"199,198"
"Jan 22, 2020 @ 17:14:00.009",288,4,152,2,6,440,tcp,"243,714"
"Jan 22, 2020 @ 17:14:00.009",144,2,76,1,3,220,tcp,"197,261"
"Jan 22, 2020 @ 17:14:00.009",288,4,152,2,6,440,tcp,"266,514"
"Jan 22, 2020 @ 17:14:00.009",144,2,76,1,3,220,tcp,"199,384"
"Jan 22, 2020 @ 17:14:00.009",288,4,152,2,6,440,tcp,"264,096"
"Jan 22, 2020 @ 17:14:00.009",144,2,76,1,3,220,tcp,"196,653"
"Jan 22, 2020 @ 17:14:00.009",288,4,152,2,6,440,tcp,"249,248"
"Jan 22, 2020 @ 17:14:00.009",144,2,76,1,3,220,tcp,"201,915"
"Jan 22, 2020 @ 17:14:00.009",288,4,152,2,6,440,tcp,"257,009"
"Jan 22, 2020 @ 17:14:00.009",144,2,76,1,3,220,tcp,"234,037"
"Jan 22, 2020 @ 17:14:00.009",288,4,152,2,6,440,tcp,"218,158"
"Jan 22, 2020 @ 17:14:00.009",144,2,76,1,3,220,tcp,"181,624"
"Jan 22, 2020 @ 17:14:00.009","2,572",12,"1,324",12,24,"3,896",tcp,"1,230,891"
"Jan 22, 2020 @ 17:14:00.009","1,286",6,662,6,12,"1,948",tcp,"1,112,767"
"Jan 22, 2020 @ 17:14:00.009",288,4,152,2,6,440,tcp,"212,995"
"Jan 22, 2020 @ 17:14:00.009",144,2,76,1,3,220,tcp,"180,588"
"Jan 22, 2020 @ 17:14:00.009",288,4,152,2,6,440,tcp,"294,915"
"Jan 22, 2020 @ 17:14:00.009",144,2,76,1,3,220,tcp,"226,110"
"Jan 22, 2020 @ 17:14:00.009",288,4,152,2,6,440,tcp,"260,713"
"Jan 22, 2020 @ 17:14:00.009",144,2,76,1,3,220,tcp,"200,828"
"Jan 22, 2020 @ 17:14:00.009",288,4,152,2,6,440,tcp,"233,472"
"Jan 22, 2020 @ 17:14:00.009",144,2,76,1,3,220,tcp,"194,851"
"Jan 22, 2020 @ 17:14:00.009",288,4,152,2,6,440,tcp,"232,363"
"Jan 22, 2020 @ 17:14:00.009",144,2,76,1,3,220,tcp,"212,423"
"Jan 22, 2020 @ 17:14:00.009",288,4,152,2,6,440,tcp,"256,153"
"Jan 22, 2020 @ 17:14:00.009",144,2,76,1,3,220,tcp,"205,991"
"Jan 22, 2020 @ 17:14:00.009",288,4,152,2,6,440,tcp,"295,832"
"Jan 22, 2020 @ 17:14:00.009",144,2,76,1,3,220,tcp,"220,700"
"Jan 22, 2020 @ 17:14:00.009",288,4,152,2,6,440,tcp,"233,018"
"Jan 22, 2020 @ 17:14:00.009",144,2,76,1,3,220,tcp,"196,582"
"Jan 22, 2020 @ 17:14:00.009",288,4,152,2,6,440,tcp,"283,315"
"Jan 22, 2020 @ 17:14:00.009",144,2,76,1,3,220,tcp,"220,774"
"Jan 22, 2020 @ 17:14:00.009",288,4,152,2,6,440,tcp,"226,648"
"Jan 22, 2020 @ 17:14:00.009",144,2,76,1,3,220,tcp,"194,640"
"Jan 22, 2020 @ 17:14:00.009",288,4,152,2,6,440,tcp,"257,391"
"Jan 22, 2020 @ 17:14:00.009",144,2,76,1,3,220,tcp,"207,052"
"Jan 22, 2020 @ 17:14:00.009",288,4,152,2,6,440,tcp,"233,643"
"Jan 22, 2020 @ 17:14:00.009",144,2,76,1,3,220,tcp,"198,702"
"Jan 22, 2020 @ 17:14:00.009",288,4,152,2,6,440,tcp,"236,420"
"Jan 22, 2020 @ 17:14:00.009",144,2,76,1,3,220,tcp,"203,071"
"Jan 22, 2020 @ 17:14:00.009",288,4,152,2,6,440,tcp,"228,654"
"Jan 22, 2020 @ 17:14:00.009",144,2,76,1,3,220,tcp,"191,454"
"Jan 22, 2020 @ 17:14:00.009",288,4,152,2,6,440,tcp,"217,889"
"Jan 22, 2020 @ 17:14:00.009",144,2,76,1,3,220,tcp,"212,807"
"Jan 22, 2020 @ 17:14:00.009",288,4,152,2,6,440,tcp,"251,217"
"Jan 22, 2020 @ 17:14:00.009",144,2,76,1,3,220,tcp,"219,052"
"Jan 22, 2020 @ 17:14:00.009",288,4,152,2,6,440,tcp,"268,033"
"Jan 22, 2020 @ 17:14:00.009",144,2,76,1,3,220,tcp,"200,353"
"Jan 22, 2020 @ 17:14:00.009",112,2,56,1,3,168,tcp,"75,468"
"Jan 22, 2020 @ 17:14:00.009",288,4,152,2,6,440,tcp,"289,505"
"Jan 22, 2020 @ 17:14:00.009",144,2,76,1,3,220,tcp,"193,514"
"Jan 22, 2020 @ 17:14:00.009",288,4,152,2,6,440,tcp,"219,385"
"Jan 22, 2020 @ 17:14:00.009",144,2,76,1,3,220,tcp,"174,377"
"Jan 22, 2020 @ 17:14:00.009",288,4,152,2,6,440,tcp,"398,192"
"Jan 22, 2020 @ 17:14:00.009",144,2,76,1,3,220,tcp,"206,738"
"Jan 22, 2020 @ 17:14:00.009",288,4,152,2,6,440,tcp,"292,314"
"Jan 22, 2020 @ 17:14:00.009",144,2,76,1,3,220,tcp,"252,471"
"Jan 22, 2020 @ 17:14:00.009",288,4,152,2,6,440,tcp,"237,520"
"Jan 22, 2020 @ 17:14:00.009",144,2,76,1,3,220,tcp,"192,499"
"Jan 22, 2020 @ 17:14:00.009",288,4,152,2,6,440,tcp,"268,367"
"Jan 22, 2020 @ 17:14:00.009",144,2,76,1,3,220,tcp,"226,949"
"Jan 22, 2020 @ 17:14:00.009",288,4,152,2,6,440,tcp,"249,001"
"Jan 22, 2020 @ 17:14:00.009",144,2,76,1,3,220,tcp,"210,838"
"Jan 22, 2020 @ 17:14:00.009",288,4,152,2,6,440,tcp,"236,117"
"Jan 22, 2020 @ 17:14:00.009",144,2,76,1,3,220,tcp,"177,276"
"Jan 22, 2020 @ 17:14:00.009",288,4,152,2,6,440,tcp,"271,773"
"Jan 22, 2020 @ 17:14:00.009",144,2,76,1,3,220,tcp,"229,668"
"Jan 22, 2020 @ 17:14:00.009",288,4,152,2,6,440,tcp,"277,654"
"Jan 22, 2020 @ 17:14:00.009",144,2,76,1,3,220,tcp,"193,946"
"Jan 22, 2020 @ 17:14:00.009",288,4,152,2,6,440,tcp,"261,668"
"Jan 22, 2020 @ 17:14:00.009",144,2,76,1,3,220,tcp,"191,820"
"Jan 22, 2020 @ 17:14:00.009",288,4,152,2,6,440,tcp,"238,867"
"Jan 22, 2020 @ 17:14:00.009",144,2,76,1,3,220,tcp,"232,386"
"Jan 22, 2020 @ 17:14:00.009",116,1,,,1,116,udp,0
"Jan 22, 2020 @ 17:13:50.004","3,769,362","37,796","7,297,358","36,572","74,368","11,066,720",udp,"2,756,097,825,386"
"Jan 22, 2020 @ 17:13:50.004","1,884,681","18,898","3,648,679","18,286","37,184","5,533,360",udp,"2,756,097,699,777"
"Jan 22, 2020 @ 17:13:50.004",92,1,92,1,2,184,udp,"28,824"
"Jan 22, 2020 @ 17:13:50.004",92,1,92,1,2,184,udp,"29,180"
"Jan 22, 2020 @ 17:13:50.004",92,1,92,1,2,184,udp,"28,062"
"Jan 22, 2020 @ 17:13:50.004","1,292",9,"2,046",6,15,"3,338",tcp,"2,873,267"
"Jan 22, 2020 @ 17:13:50.004","2,584",18,"4,092",12,30,"6,676",tcp,"2,913,156"
"Jan 22, 2020 @ 17:13:50.004","1,232",9,"2,652",7,16,"3,884",tcp,"509,794,050"
"Jan 22, 2020 @ 17:13:50.004","2,464",18,"5,304",14,32,"7,768",tcp,"509,825,719"
"Jan 22, 2020 @ 17:13:50.004","1,284",9,"2,058",6,15,"3,342",tcp,"3,022,298"
"Jan 22, 2020 @ 17:13:50.004","2,568",18,"4,116",12,30,"6,684",tcp,"3,038,008"
"Jan 22, 2020 @ 17:13:50.004","1,874",9,"2,135",6,15,"4,009",tcp,"3,155,263"
"Jan 22, 2020 @ 17:13:50.004","3,748",18,"4,270",12,30,"8,018",tcp,"3,188,021"
"Jan 22, 2020 @ 17:13:50.004","1,874",9,"2,135",6,15,"4,009",tcp,"3,416,855"
"Jan 22, 2020 @ 17:13:50.004","3,748",18,"4,270",12,30,"8,018",tcp,"3,431,638"
"Jan 22, 2020 @ 17:13:50.004","4,944,157","3,388","1,052,036","1,888","5,276","5,996,193",tcp,"2,568,190,853,417"
"Jan 22, 2020 @ 17:13:50.004","109,538,271","12,685","17,518,600","8,839","21,524","127,056,871",tcp,"2,546,689,086,294"
"Jan 22, 2020 @ 17:13:50.004",288,4,152,2,6,440,tcp,"222,116"
"Jan 22, 2020 @ 17:13:50.004",144,2,76,1,3,220,tcp,"179,501"
"Jan 22, 2020 @ 17:13:50.004",288,4,152,2,6,440,tcp,"207,812"
"Jan 22, 2020 @ 17:13:50.004",144,2,76,1,3,220,tcp,"176,793"
"Jan 22, 2020 @ 17:13:50.004",288,4,152,2,6,440,tcp,"270,534"
"Jan 22, 2020 @ 17:13:50.004",144,2,76,1,3,220,tcp,"228,978"
"Jan 22, 2020 @ 17:13:50.004",288,4,152,2,6,440,tcp,"239,668"
"Jan 22, 2020 @ 17:13:50.004",144,2,76,1,3,220,tcp,"187,873"
"Jan 22, 2020 @ 17:13:50.004",288,4,152,2,6,440,tcp,"298,942"
"Jan 22, 2020 @ 17:13:50.004",144,2,76,1,3,220,tcp,"252,810"
"Jan 22, 2020 @ 17:13:50.004",288,4,152,2,6,440,tcp,"221,474"
"Jan 22, 2020 @ 17:13:50.004",144,2,76,1,3,220,tcp,"183,773"
"Jan 22, 2020 @ 17:13:50.004",288,4,152,2,6,440,tcp,"215,274"
"Jan 22, 2020 @ 17:13:50.004",144,2,76,1,3,220,tcp,"177,006"
"Jan 22, 2020 @ 17:13:50.004",288,4,152,2,6,440,tcp,"208,230"
"Jan 22, 2020 @ 17:13:50.004",144,2,76,1,3,220,tcp,"176,088"
"Jan 22, 2020 @ 17:13:50.004",288,4,152,2,6,440,tcp,"267,245"
"Jan 22, 2020 @ 17:13:50.004",144,2,76,1,3,220,tcp,"205,194"
"Jan 22, 2020 @ 17:13:50.004",288,4,152,2,6,440,tcp,"249,162"
"Jan 22, 2020 @ 17:13:50.004",144,2,76,1,3,220,tcp,"195,836"
"Jan 22, 2020 @ 17:13:50.004",288,4,152,2,6,440,tcp,"216,197"
"Jan 22, 2020 @ 17:13:50.004",144,2,76,1,3,220,tcp,"183,441"
"Jan 22, 2020 @ 17:13:50.004",288,4,152,2,6,440,tcp,"260,091"
"Jan 22, 2020 @ 17:13:50.004",144,2,76,1,3,220,tcp,"196,042"
"Jan 22, 2020 @ 17:13:50.004",288,4,152,2,6,440,tcp,"266,355"
"Jan 22, 2020 @ 17:13:50.004",144,2,76,1,3,220,tcp,"224,297"
"Jan 22, 2020 @ 17:13:50.004",288,4,152,2,6,440,tcp,"242,895"
"Jan 22, 2020 @ 17:13:50.004",144,2,76,1,3,220,tcp,"194,316"
"Jan 22, 2020 @ 17:13:50.004",288,4,152,2,6,440,tcp,"260,694"
"Jan 22, 2020 @ 17:13:50.004",144,2,76,1,3,220,tcp,"224,945"
"Jan 22, 2020 @ 17:13:50.004",288,4,152,2,6,440,tcp,"255,658"
"Jan 22, 2020 @ 17:13:50.004",144,2,76,1,3,220,tcp,"208,278"
"Jan 22, 2020 @ 17:13:50.004",288,4,152,2,6,440,tcp,"248,027"
"Jan 22, 2020 @ 17:13:50.004",144,2,76,1,3,220,tcp,"203,173"
"Jan 22, 2020 @ 17:13:50.004",288,4,152,2,6,440,tcp,"306,257"
"Jan 22, 2020 @ 17:13:50.004",144,2,76,1,3,220,tcp,"262,634"
"Jan 22, 2020 @ 17:13:50.004",288,4,152,2,6,440,tcp,"297,998"
"Jan 22, 2020 @ 17:13:50.004",144,2,76,1,3,220,tcp,"223,684"
"Jan 22, 2020 @ 17:13:50.004",288,4,152,2,6,440,tcp,"257,739"
"Jan 22, 2020 @ 17:13:50.004",144,2,76,1,3,220,tcp,"222,714"
"Jan 22, 2020 @ 17:13:50.004",288,4,152,2,6,440,tcp,"224,954"
"Jan 22, 2020 @ 17:13:50.004",144,2,76,1,3,220,tcp,"201,553"
"Jan 22, 2020 @ 17:13:50.004",288,4,152,2,6,440,tcp,"210,737"
"Jan 22, 2020 @ 17:13:50.004",144,2,76,1,3,220,tcp,"177,587"
"Jan 22, 2020 @ 17:13:50.004",288,4,152,2,6,440,tcp,"251,333"
"Jan 22, 2020 @ 17:13:50.004",144,2,76,1,3,220,tcp,"199,816"
"Jan 22, 2020 @ 17:13:50.004",288,4,152,2,6,440,tcp,"265,085"
"Jan 22, 2020 @ 17:13:50.004",144,2,76,1,3,220,tcp,"215,510"
"Jan 22, 2020 @ 17:13:50.004",288,4,152,2,6,440,tcp,"307,036"
"Jan 22, 2020 @ 17:13:50.004",144,2,76,1,3,220,tcp,"246,254"
"Jan 22, 2020 @ 17:13:50.004",288,4,152,2,6,440,tcp,"226,690"
"Jan 22, 2020 @ 17:13:50.004",144,2,76,1,3,220,tcp,"205,140"
