,source.bytes,source.packets,destination.bytes,destination.packets,network.packets,network.bytes,event.duration
439,288.0,4.0,152.0,2.0,6.0,440.0,231435.0
440,144.0,2.0,76.0,1.0,3.0,220.0,197390.0
441,288.0,4.0,152.0,2.0,6.0,440.0,243404.0
442,144.0,2.0,76.0,1.0,3.0,220.0,194218.0
443,288.0,4.0,152.0,2.0,6.0,440.0,246453.0
444,144.0,2.0,76.0,1.0,3.0,220.0,198627.0
445,288.0,4.0,152.0,2.0,6.0,440.0,265100.0
446,144.0,2.0,76.0,1.0,3.0,220.0,198772.0
447,288.0,4.0,152.0,2.0,6.0,440.0,228962.0
448,144.0,2.0,76.0,1.0,3.0,220.0,192776.0
449,288.0,4.0,152.0,2.0,6.0,440.0,226917.0
450,144.0,2.0,76.0,1.0,3.0,220.0,188967.0
451,288.0,4.0,152.0,2.0,6.0,440.0,222928.0
452,144.0,2.0,76.0,1.0,3.0,220.0,180005.0
453,288.0,4.0,152.0,2.0,6.0,440.0,257280.0
454,144.0,2.0,76.0,1.0,3.0,220.0,198888.0
455,288.0,4.0,152.0,2.0,6.0,440.0,229587.0
456,144.0,2.0,76.0,1.0,3.0,220.0,196635.0
457,288.0,4.0,152.0,2.0,6.0,440.0,262199.0
458,144.0,2.0,76.0,1.0,3.0,220.0,220371.0
459,288.0,4.0,152.0,2.0,6.0,440.0,266863.0
460,144.0,2.0,76.0,1.0,3.0,220.0,224550.0
461,60.0,1.0,56.0,1.0,2.0,116.0,33384.0
462,288.0,4.0,152.0,2.0,6.0,440.0,242992.0
463,144.0,2.0,76.0,1.0,3.0,220.0,196762.0
464,288.0,4.0,152.0,2.0,6.0,440.0,268529.0
465,144.0,2.0,76.0,1.0,3.0,220.0,222425.0
466,288.0,4.0,152.0,2.0,6.0,440.0,279565.0
467,144.0,2.0,76.0,1.0,3.0,220.0,219582.0
468,288.0,4.0,152.0,2.0,6.0,440.0,243194.0
469,144.0,2.0,76.0,1.0,3.0,220.0,193762.0
470,288.0,4.0,152.0,2.0,6.0,440.0,240922.0
471,144.0,2.0,76.0,1.0,3.0,220.0,198509.0
472,288.0,4.0,152.0,2.0,6.0,440.0,273291.0
473,144.0,2.0,76.0,1.0,3.0,220.0,202131.0
474,288.0,4.0,152.0,2.0,6.0,440.0,239713.0
475,144.0,2.0,76.0,1.0,3.0,220.0,194072.0
476,288.0,4.0,152.0,2.0,6.0,440.0,230252.0
477,144.0,2.0,76.0,1.0,3.0,220.0,193181.0
478,288.0,4.0,152.0,2.0,6.0,440.0,243985.0
479,144.0,2.0,76.0,1.0,3.0,220.0,192561.0
480,288.0,4.0,152.0,2.0,6.0,440.0,241319.0
481,144.0,2.0,76.0,1.0,3.0,220.0,191243.0
482,288.0,4.0,152.0,2.0,6.0,440.0,265465.0
483,144.0,2.0,76.0,1.0,3.0,220.0,201206.0
484,288.0,4.0,152.0,2.0,6.0,440.0,231091.0
485,144.0,2.0,76.0,1.0,3.0,220.0,198163.0
486,288.0,4.0,152.0,2.0,6.0,440.0,223918.0
487,144.0,2.0,76.0,1.0,3.0,220.0,190833.0
488,288.0,4.0,152.0,2.0,6.0,440.0,248712.0
489,144.0,2.0,76.0,1.0,3.0,220.0,198297.0
490,288.0,4.0,152.0,2.0,6.0,440.0,235160.0
491,144.0,2.0,76.0,1.0,3.0,220.0,199177.0
492,288.0,4.0,152.0,2.0,6.0,440.0,238235.0
493,144.0,2.0,76.0,1.0,3.0,220.0,192210.0
494,288.0,4.0,152.0,2.0,6.0,440.0,247256.0
495,144.0,2.0,76.0,1.0,3.0,220.0,195456.0
496,288.0,4.0,152.0,2.0,6.0,440.0,275409.0
497,144.0,2.0,76.0,1.0,3.0,220.0,225542.0
498,288.0,4.0,152.0,2.0,6.0,440.0,242292.0
499,144.0,2.0,76.0,1.0,3.0,220.0,191613.0
500,288.0,4.0,152.0,2.0,6.0,440.0,244443.0
501,144.0,2.0,76.0,1.0,3.0,220.0,194124.0
502,288.0,4.0,152.0,2.0,6.0,440.0,231119.0
503,144.0,2.0,76.0,1.0,3.0,220.0,208484.0
504,288.0,4.0,152.0,2.0,6.0,440.0,225976.0
505,144.0,2.0,76.0,1.0,3.0,220.0,191785.0
506,288.0,4.0,152.0,2.0,6.0,440.0,236667.0
507,144.0,2.0,76.0,1.0,3.0,220.0,200755.0
508,288.0,4.0,152.0,2.0,6.0,440.0,232274.0
509,144.0,2.0,76.0,1.0,3.0,220.0,192933.0
510,288.0,4.0,152.0,2.0,6.0,440.0,236359.0
511,144.0,2.0,76.0,1.0,3.0,220.0,191447.0
512,288.0,4.0,152.0,2.0,6.0,440.0,261949.0
513,144.0,2.0,76.0,1.0,3.0,220.0,196367.0
514,288.0,4.0,152.0,2.0,6.0,440.0,241794.0
515,144.0,2.0,76.0,1.0,3.0,220.0,192660.0
516,288.0,4.0,152.0,2.0,6.0,440.0,224335.0
517,144.0,2.0,76.0,1.0,3.0,220.0,206289.0
518,288.0,4.0,152.0,2.0,6.0,440.0,276612.0
519,144.0,2.0,76.0,1.0,3.0,220.0,218227.0
520,288.0,4.0,152.0,2.0,6.0,440.0,306763.0
521,144.0,2.0,76.0,1.0,3.0,220.0,264041.0
522,288.0,4.0,152.0,2.0,6.0,440.0,243769.0
523,144.0,2.0,76.0,1.0,3.0,220.0,195886.0
524,288.0,4.0,152.0,2.0,6.0,440.0,258970.0
525,144.0,2.0,76.0,1.0,3.0,220.0,198825.0
526,288.0,4.0,152.0,2.0,6.0,440.0,269830.0
527,144.0,2.0,76.0,1.0,3.0,220.0,199415.0
528,288.0,4.0,152.0,2.0,6.0,440.0,243004.0
529,144.0,2.0,76.0,1.0,3.0,220.0,206852.0
530,288.0,4.0,152.0,2.0,6.0,440.0,254114.0
531,144.0,2.0,76.0,1.0,3.0,220.0,208001.0
532,288.0,4.0,152.0,2.0,6.0,440.0,266518.0
533,144.0,2.0,76.0,1.0,3.0,220.0,202925.0
534,288.0,4.0,152.0,2.0,6.0,440.0,239770.0
535,144.0,2.0,76.0,1.0,3.0,220.0,193904.0
536,288.0,4.0,152.0,2.0,6.0,440.0,220582.0
537,144.0,2.0,76.0,1.0,3.0,220.0,186560.0
538,288.0,4.0,152.0,2.0,6.0,440.0,238880.0
539,144.0,2.0,76.0,1.0,3.0,220.0,193691.0
540,288.0,4.0,152.0,2.0,6.0,440.0,210345.0
541,144.0,2.0,76.0,1.0,3.0,220.0,178102.0
542,288.0,4.0,152.0,2.0,6.0,440.0,276635.0
543,144.0,2.0,76.0,1.0,3.0,220.0,204571.0
544,288.0,4.0,152.0,2.0,6.0,440.0,263019.0
545,144.0,2.0,76.0,1.0,3.0,220.0,215680.0
546,288.0,4.0,152.0,2.0,6.0,440.0,287981.0
547,144.0,2.0,76.0,1.0,3.0,220.0,221457.0
548,288.0,4.0,152.0,2.0,6.0,440.0,274253.0
549,144.0,2.0,76.0,1.0,3.0,220.0,231177.0
550,288.0,4.0,152.0,2.0,6.0,440.0,225072.0
551,144.0,2.0,76.0,1.0,3.0,220.0,189086.0
552,288.0,4.0,152.0,2.0,6.0,440.0,224722.0
553,144.0,2.0,76.0,1.0,3.0,220.0,193319.0
554,288.0,4.0,152.0,2.0,6.0,440.0,295999.0
555,144.0,2.0,76.0,1.0,3.0,220.0,192850.0
556,288.0,4.0,152.0,2.0,6.0,440.0,230721.0
557,144.0,2.0,76.0,1.0,3.0,220.0,215046.0
558,288.0,4.0,152.0,2.0,6.0,440.0,266510.0
559,144.0,2.0,76.0,1.0,3.0,220.0,202462.0
560,288.0,4.0,152.0,2.0,6.0,440.0,261973.0
561,144.0,2.0,76.0,1.0,3.0,220.0,194574.0
562,288.0,4.0,152.0,2.0,6.0,440.0,230099.0
563,144.0,2.0,76.0,1.0,3.0,220.0,192875.0
564,288.0,4.0,152.0,2.0,6.0,440.0,221550.0
565,144.0,2.0,76.0,1.0,3.0,220.0,189796.0
566,288.0,4.0,152.0,2.0,6.0,440.0,271656.0
567,144.0,2.0,76.0,1.0,3.0,220.0,204292.0
568,288.0,4.0,152.0,2.0,6.0,440.0,252976.0
569,144.0,2.0,76.0,1.0,3.0,220.0,221899.0
570,288.0,4.0,152.0,2.0,6.0,440.0,227418.0
571,144.0,2.0,76.0,1.0,3.0,220.0,192521.0
572,288.0,4.0,152.0,2.0,6.0,440.0,256563.0
573,144.0,2.0,76.0,1.0,3.0,220.0,198644.0
574,288.0,4.0,152.0,2.0,6.0,440.0,227856.0
575,144.0,2.0,76.0,1.0,3.0,220.0,191745.0
576,288.0,4.0,152.0,2.0,6.0,440.0,234697.0
577,144.0,2.0,76.0,1.0,3.0,220.0,189998.0
578,288.0,4.0,152.0,2.0,6.0,440.0,248442.0
579,144.0,2.0,76.0,1.0,3.0,220.0,198015.0
580,288.0,4.0,152.0,2.0,6.0,440.0,244745.0
581,144.0,2.0,76.0,1.0,3.0,220.0,192226.0
582,288.0,4.0,152.0,2.0,6.0,440.0,238313.0
583,144.0,2.0,76.0,1.0,3.0,220.0,191958.0
584,288.0,4.0,152.0,2.0,6.0,440.0,250164.0
585,144.0,2.0,76.0,1.0,3.0,220.0,200738.0
586,288.0,4.0,152.0,2.0,6.0,440.0,229677.0
587,144.0,2.0,76.0,1.0,3.0,220.0,194171.0
588,288.0,4.0,152.0,2.0,6.0,440.0,225374.0
589,144.0,2.0,76.0,1.0,3.0,220.0,196389.0
590,288.0,4.0,152.0,2.0,6.0,440.0,252706.0
591,144.0,2.0,76.0,1.0,3.0,220.0,186723.0
592,288.0,4.0,152.0,2.0,6.0,440.0,225048.0
593,144.0,2.0,76.0,1.0,3.0,220.0,188715.0
594,288.0,4.0,152.0,2.0,6.0,440.0,233447.0
595,144.0,2.0,76.0,1.0,3.0,220.0,186066.0
596,288.0,4.0,152.0,2.0,6.0,440.0,242706.0
597,144.0,2.0,76.0,1.0,3.0,220.0,197452.0
598,288.0,4.0,152.0,2.0,6.0,440.0,242598.0
599,144.0,2.0,76.0,1.0,3.0,220.0,190901.0
600,288.0,4.0,152.0,2.0,6.0,440.0,239199.0
601,144.0,2.0,76.0,1.0,3.0,220.0,192865.0
602,288.0,4.0,152.0,2.0,6.0,440.0,265527.0
603,144.0,2.0,76.0,1.0,3.0,220.0,206204.0
604,288.0,4.0,152.0,2.0,6.0,440.0,229049.0
605,144.0,2.0,76.0,1.0,3.0,220.0,193776.0
606,288.0,4.0,152.0,2.0,6.0,440.0,241593.0
607,144.0,2.0,76.0,1.0,3.0,220.0,195994.0
608,288.0,4.0,152.0,2.0,6.0,440.0,247812.0
609,144.0,2.0,76.0,1.0,3.0,220.0,194577.0
610,288.0,4.0,152.0,2.0,6.0,440.0,247450.0
611,144.0,2.0,76.0,1.0,3.0,220.0,195138.0
612,288.0,4.0,152.0,2.0,6.0,440.0,237703.0
613,144.0,2.0,76.0,1.0,3.0,220.0,189892.0
614,288.0,4.0,152.0,2.0,6.0,440.0,249505.0
615,144.0,2.0,76.0,1.0,3.0,220.0,196943.0
616,288.0,4.0,152.0,2.0,6.0,440.0,234330.0
617,144.0,2.0,76.0,1.0,3.0,220.0,196095.0
618,288.0,4.0,152.0,2.0,6.0,440.0,225684.0
619,144.0,2.0,76.0,1.0,3.0,220.0,190658.0
620,288.0,4.0,152.0,2.0,6.0,440.0,276680.0
621,144.0,2.0,76.0,1.0,3.0,220.0,225234.0
622,288.0,4.0,152.0,2.0,6.0,440.0,242086.0
623,144.0,2.0,76.0,1.0,3.0,220.0,207268.0
624,288.0,4.0,152.0,2.0,6.0,440.0,226943.0
625,144.0,2.0,76.0,1.0,3.0,220.0,206702.0
626,288.0,4.0,152.0,2.0,6.0,440.0,247047.0
627,144.0,2.0,76.0,1.0,3.0,220.0,196222.0
628,112.0,2.0,56.0,1.0,3.0,168.0,365451.0
629,288.0,4.0,152.0,2.0,6.0,440.0,237197.0
630,144.0,2.0,76.0,1.0,3.0,220.0,190851.0
631,288.0,4.0,152.0,2.0,6.0,440.0,239759.0
632,144.0,2.0,76.0,1.0,3.0,220.0,193458.0
633,288.0,4.0,152.0,2.0,6.0,440.0,256503.0
634,144.0,2.0,76.0,1.0,3.0,220.0,201084.0
635,288.0,4.0,152.0,2.0,6.0,440.0,229422.0
636,144.0,2.0,76.0,1.0,3.0,220.0,193946.0
637,288.0,4.0,152.0,2.0,6.0,440.0,240139.0
638,144.0,2.0,76.0,1.0,3.0,220.0,192305.0
639,2576.0,12.0,1324.0,12.0,24.0,3900.0,1336395.0
640,1288.0,6.0,662.0,6.0,12.0,1950.0,1216177.0
641,288.0,4.0,152.0,2.0,6.0,440.0,276425.0
642,144.0,2.0,76.0,1.0,3.0,220.0,197876.0
643,288.0,4.0,152.0,2.0,6.0,440.0,233289.0
644,144.0,2.0,76.0,1.0,3.0,220.0,194728.0
645,288.0,4.0,152.0,2.0,6.0,440.0,238286.0
646,144.0,2.0,76.0,1.0,3.0,220.0,192466.0
647,288.0,4.0,152.0,2.0,6.0,440.0,257188.0
648,144.0,2.0,76.0,1.0,3.0,220.0,194524.0
649,288.0,4.0,152.0,2.0,6.0,440.0,276629.0
650,144.0,2.0,76.0,1.0,3.0,220.0,234907.0
651,288.0,4.0,152.0,2.0,6.0,440.0,250870.0
652,144.0,2.0,76.0,1.0,3.0,220.0,193502.0
653,4270526.0,42822.0,8301122.0,41598.0,84420.0,12571648.0,3116641031156.0
654,2135263.0,21411.0,4150561.0,20799.0,42210.0,6285824.0,3116640907075.0
655,92.0,1.0,92.0,1.0,2.0,184.0,44301.0
656,92.0,1.0,92.0,1.0,2.0,184.0,1386185.0
657,92.0,1.0,92.0,1.0,2.0,184.0,372042.0
658,92.0,1.0,92.0,1.0,2.0,184.0,47758.0
659,92.0,1.0,92.0,1.0,2.0,184.0,36417.0
660,92.0,1.0,92.0,1.0,2.0,184.0,647757.0
661,92.0,1.0,92.0,1.0,2.0,184.0,28463.0
662,1360.0,10.0,2143.0,7.0,17.0,3503.0,3158866.0
663,2720.0,20.0,4286.0,14.0,34.0,7006.0,3158888.0
664,1232.0,9.0,2652.0,7.0,16.0,3884.0,511160976.0
665,2464.0,18.0,5304.0,14.0,32.0,7768.0,511177498.0
666,1284.0,9.0,2058.0,6.0,15.0,3342.0,3046065.0
667,2568.0,18.0,4116.0,12.0,30.0,6684.0,3079408.0
668,1875.0,9.0,2135.0,6.0,15.0,4010.0,2815725.0
669,3750.0,18.0,4270.0,12.0,30.0,8020.0,2836139.0
670,1873.0,9.0,2135.0,6.0,15.0,4008.0,2919485.0
671,3746.0,18.0,4270.0,12.0,30.0,8016.0,2939836.0
672,5573036.0,3843.0,1190644.0,2141.0,5984.0,6763680.0,2928224176086.0
673,125489654.0,14518.0,20253484.0,10245.0,24763.0,145743138.0,2906721216078.0
674,288.0,4.0,152.0,2.0,6.0,440.0,229797.0
675,144.0,2.0,76.0,1.0,3.0,220.0,181902.0
676,288.0,4.0,152.0,2.0,6.0,440.0,267602.0
677,144.0,2.0,76.0,1.0,3.0,220.0,225477.0
678,288.0,4.0,152.0,2.0,6.0,440.0,228039.0
679,144.0,2.0,76.0,1.0,3.0,220.0,208488.0
680,288.0,4.0,152.0,2.0,6.0,440.0,229155.0
681,144.0,2.0,76.0,1.0,3.0,220.0,194730.0
682,288.0,4.0,152.0,2.0,6.0,440.0,853926.0
683,144.0,2.0,76.0,1.0,3.0,220.0,817571.0
684,288.0,4.0,152.0,2.0,6.0,440.0,604656.0
685,144.0,2.0,76.0,1.0,3.0,220.0,360297.0
686,288.0,4.0,152.0,2.0,6.0,440.0,229688.0
687,144.0,2.0,76.0,1.0,3.0,220.0,187081.0
688,288.0,4.0,152.0,2.0,6.0,440.0,214259.0
689,144.0,2.0,76.0,1.0,3.0,220.0,180738.0
690,288.0,4.0,152.0,2.0,6.0,440.0,217071.0
691,144.0,2.0,76.0,1.0,3.0,220.0,183664.0
692,288.0,4.0,152.0,2.0,6.0,440.0,246941.0
693,144.0,2.0,76.0,1.0,3.0,220.0,198096.0
694,288.0,4.0,152.0,2.0,6.0,440.0,247235.0
695,144.0,2.0,76.0,1.0,3.0,220.0,194616.0
696,288.0,4.0,152.0,2.0,6.0,440.0,240749.0
697,144.0,2.0,76.0,1.0,3.0,220.0,192833.0
698,288.0,4.0,152.0,2.0,6.0,440.0,263358.0
699,144.0,2.0,76.0,1.0,3.0,220.0,196491.0
700,288.0,4.0,152.0,2.0,6.0,440.0,226377.0
701,144.0,2.0,76.0,1.0,3.0,220.0,207595.0
702,288.0,4.0,152.0,2.0,6.0,440.0,223918.0
703,144.0,2.0,76.0,1.0,3.0,220.0,191415.0
704,288.0,4.0,152.0,2.0,6.0,440.0,250736.0
705,144.0,2.0,76.0,1.0,3.0,220.0,194756.0
706,288.0,4.0,152.0,2.0,6.0,440.0,246987.0
707,144.0,2.0,76.0,1.0,3.0,220.0,199138.0
708,288.0,4.0,152.0,2.0,6.0,440.0,239790.0
709,144.0,2.0,76.0,1.0,3.0,220.0,193406.0
710,288.0,4.0,152.0,2.0,6.0,440.0,261716.0
711,144.0,2.0,76.0,1.0,3.0,220.0,199859.0
712,288.0,4.0,152.0,2.0,6.0,440.0,267384.0
713,144.0,2.0,76.0,1.0,3.0,220.0,197743.0
714,288.0,4.0,152.0,2.0,6.0,440.0,226138.0
715,144.0,2.0,76.0,1.0,3.0,220.0,207794.0
716,288.0,4.0,152.0,2.0,6.0,440.0,273316.0
717,144.0,2.0,76.0,1.0,3.0,220.0,229425.0
718,288.0,4.0,152.0,2.0,6.0,440.0,275261.0
719,144.0,2.0,76.0,1.0,3.0,220.0,211936.0
720,288.0,4.0,152.0,2.0,6.0,440.0,230228.0
721,144.0,2.0,76.0,1.0,3.0,220.0,209507.0
722,288.0,4.0,152.0,2.0,6.0,440.0,266033.0
723,144.0,2.0,76.0,1.0,3.0,220.0,205518.0
724,288.0,4.0,152.0,2.0,6.0,440.0,257318.0
725,144.0,2.0,76.0,1.0,3.0,220.0,199619.0
726,288.0,4.0,152.0,2.0,6.0,440.0,239750.0
727,144.0,2.0,76.0,1.0,3.0,220.0,196158.0
728,288.0,4.0,152.0,2.0,6.0,440.0,235759.0
729,144.0,2.0,76.0,1.0,3.0,220.0,199430.0
730,288.0,4.0,152.0,2.0,6.0,440.0,262520.0
731,144.0,2.0,76.0,1.0,3.0,220.0,201022.0
732,288.0,4.0,152.0,2.0,6.0,440.0,224382.0
733,144.0,2.0,76.0,1.0,3.0,220.0,204388.0
734,288.0,4.0,152.0,2.0,6.0,440.0,231937.0
735,144.0,2.0,76.0,1.0,3.0,220.0,185699.0
736,288.0,4.0,152.0,2.0,6.0,440.0,266326.0
737,144.0,2.0,76.0,1.0,3.0,220.0,199203.0
738,288.0,4.0,152.0,2.0,6.0,440.0,243557.0
739,144.0,2.0,76.0,1.0,3.0,220.0,212939.0
740,288.0,4.0,152.0,2.0,6.0,440.0,223815.0
741,144.0,2.0,76.0,1.0,3.0,220.0,186185.0
742,288.0,4.0,152.0,2.0,6.0,440.0,211773.0
743,144.0,2.0,76.0,1.0,3.0,220.0,174317.0
744,288.0,4.0,152.0,2.0,6.0,440.0,305949.0
745,144.0,2.0,76.0,1.0,3.0,220.0,223378.0
746,288.0,4.0,152.0,2.0,6.0,440.0,268081.0
747,144.0,2.0,76.0,1.0,3.0,220.0,229317.0
748,288.0,4.0,152.0,2.0,6.0,440.0,244041.0
749,144.0,2.0,76.0,1.0,3.0,220.0,198785.0
750,288.0,4.0,152.0,2.0,6.0,440.0,240693.0
751,144.0,2.0,76.0,1.0,3.0,220.0,195773.0
752,288.0,4.0,152.0,2.0,6.0,440.0,244406.0
753,144.0,2.0,76.0,1.0,3.0,220.0,194468.0
754,288.0,4.0,152.0,2.0,6.0,440.0,229969.0
755,144.0,2.0,76.0,1.0,3.0,220.0,193117.0
756,288.0,4.0,152.0,2.0,6.0,440.0,241950.0
757,144.0,2.0,76.0,1.0,3.0,220.0,194573.0
758,288.0,4.0,152.0,2.0,6.0,440.0,269911.0
759,144.0,2.0,76.0,1.0,3.0,220.0,201859.0
760,288.0,4.0,152.0,2.0,6.0,440.0,243361.0
761,144.0,2.0,76.0,1.0,3.0,220.0,193371.0
762,288.0,4.0,152.0,2.0,6.0,440.0,242101.0
763,144.0,2.0,76.0,1.0,3.0,220.0,190799.0
764,288.0,4.0,152.0,2.0,6.0,440.0,251645.0
765,144.0,2.0,76.0,1.0,3.0,220.0,201853.0
766,288.0,4.0,152.0,2.0,6.0,440.0,227688.0
767,144.0,2.0,76.0,1.0,3.0,220.0,206888.0
768,288.0,4.0,152.0,2.0,6.0,440.0,223397.0
769,144.0,2.0,76.0,1.0,3.0,220.0,200385.0
770,1412.0,12.0,1146.0,12.0,24.0,2558.0,1345177.0
771,706.0,6.0,573.0,6.0,12.0,1279.0,1193111.0
772,1292.0,12.0,2222.0,12.0,24.0,3514.0,509541406.0
773,646.0,6.0,1111.0,6.0,12.0,1757.0,509409902.0
774,288.0,4.0,152.0,2.0,6.0,440.0,238464.0
775,144.0,2.0,76.0,1.0,3.0,220.0,190599.0
776,288.0,4.0,152.0,2.0,6.0,440.0,248337.0
777,144.0,2.0,76.0,1.0,3.0,220.0,196460.0
778,1396.0,12.0,1034.0,10.0,22.0,2430.0,1106565.0
779,698.0,6.0,517.0,5.0,11.0,1215.0,1055871.0
780,2578.0,12.0,1324.0,12.0,24.0,3902.0,1232208.0
781,1289.0,6.0,662.0,6.0,12.0,1951.0,1099644.0
782,288.0,4.0,152.0,2.0,6.0,440.0,227918.0
783,144.0,2.0,76.0,1.0,3.0,220.0,195289.0
784,288.0,4.0,152.0,2.0,6.0,440.0,245968.0
785,144.0,2.0,76.0,1.0,3.0,220.0,196236.0
786,288.0,4.0,152.0,2.0,6.0,440.0,230527.0
787,144.0,2.0,76.0,1.0,3.0,220.0,194093.0
788,288.0,4.0,152.0,2.0,6.0,440.0,236018.0
789,144.0,2.0,76.0,1.0,3.0,220.0,192429.0
790,288.0,4.0,152.0,2.0,6.0,440.0,253347.0
791,144.0,2.0,76.0,1.0,3.0,220.0,195769.0
792,288.0,4.0,152.0,2.0,6.0,440.0,269749.0
793,144.0,2.0,76.0,1.0,3.0,220.0,213251.0
794,288.0,4.0,152.0,2.0,6.0,440.0,244399.0
795,144.0,2.0,76.0,1.0,3.0,220.0,193466.0
796,288.0,4.0,152.0,2.0,6.0,440.0,272572.0
797,144.0,2.0,76.0,1.0,3.0,220.0,228804.0
798,288.0,4.0,152.0,2.0,6.0,440.0,279538.0
799,144.0,2.0,76.0,1.0,3.0,220.0,206348.0
800,288.0,4.0,152.0,2.0,6.0,440.0,247633.0
801,144.0,2.0,76.0,1.0,3.0,220.0,199183.0
802,288.0,4.0,152.0,2.0,6.0,440.0,235692.0
803,144.0,2.0,76.0,1.0,3.0,220.0,190057.0
804,288.0,4.0,152.0,2.0,6.0,440.0,269226.0
805,144.0,2.0,76.0,1.0,3.0,220.0,199740.0
806,288.0,4.0,152.0,2.0,6.0,440.0,262738.0
807,144.0,2.0,76.0,1.0,3.0,220.0,227604.0
808,288.0,4.0,152.0,2.0,6.0,440.0,273221.0
809,144.0,2.0,76.0,1.0,3.0,220.0,227191.0
810,288.0,4.0,152.0,2.0,6.0,440.0,244963.0
811,144.0,2.0,76.0,1.0,3.0,220.0,195364.0
812,288.0,4.0,152.0,2.0,6.0,440.0,238675.0
813,144.0,2.0,76.0,1.0,3.0,220.0,196462.0
814,288.0,4.0,152.0,2.0,6.0,440.0,272907.0
815,144.0,2.0,76.0,1.0,3.0,220.0,208952.0
816,288.0,4.0,152.0,2.0,6.0,440.0,240362.0
817,144.0,2.0,76.0,1.0,3.0,220.0,194671.0
818,288.0,4.0,152.0,2.0,6.0,440.0,255900.0
819,144.0,2.0,76.0,1.0,3.0,220.0,195793.0
820,288.0,4.0,152.0,2.0,6.0,440.0,251772.0
821,144.0,2.0,76.0,1.0,3.0,220.0,200195.0
822,288.0,4.0,152.0,2.0,6.0,440.0,237464.0
823,144.0,2.0,76.0,1.0,3.0,220.0,194319.0
824,288.0,4.0,152.0,2.0,6.0,440.0,229174.0
825,144.0,2.0,76.0,1.0,3.0,220.0,193752.0
826,288.0,4.0,152.0,2.0,6.0,440.0,248298.0
827,144.0,2.0,76.0,1.0,3.0,220.0,197220.0
828,288.0,4.0,152.0,2.0,6.0,440.0,230423.0
829,144.0,2.0,76.0,1.0,3.0,220.0,193633.0
830,2574.0,12.0,1324.0,12.0,24.0,3898.0,1222285.0
831,1287.0,6.0,662.0,6.0,12.0,1949.0,1100960.0
832,288.0,4.0,152.0,2.0,6.0,440.0,224405.0
833,144.0,2.0,76.0,1.0,3.0,220.0,191849.0
834,288.0,4.0,152.0,2.0,6.0,440.0,231435.0
835,144.0,2.0,76.0,1.0,3.0,220.0,197390.0
836,288.0,4.0,152.0,2.0,6.0,440.0,243404.0
837,144.0,2.0,76.0,1.0,3.0,220.0,194218.0
838,288.0,4.0,152.0,2.0,6.0,440.0,246453.0
839,144.0,2.0,76.0,1.0,3.0,220.0,198627.0
840,288.0,4.0,152.0,2.0,6.0,440.0,265100.0
841,144.0,2.0,76.0,1.0,3.0,220.0,198772.0
842,288.0,4.0,152.0,2.0,6.0,440.0,228962.0
843,144.0,2.0,76.0,1.0,3.0,220.0,192776.0
844,288.0,4.0,152.0,2.0,6.0,440.0,226917.0
845,144.0,2.0,76.0,1.0,3.0,220.0,188967.0
846,288.0,4.0,152.0,2.0,6.0,440.0,222928.0
847,144.0,2.0,76.0,1.0,3.0,220.0,180005.0
848,288.0,4.0,152.0,2.0,6.0,440.0,257280.0
849,144.0,2.0,76.0,1.0,3.0,220.0,198888.0
850,288.0,4.0,152.0,2.0,6.0,440.0,229587.0
851,144.0,2.0,76.0,1.0,3.0,220.0,196635.0
852,288.0,4.0,152.0,2.0,6.0,440.0,262199.0
853,144.0,2.0,76.0,1.0,3.0,220.0,220371.0
854,288.0,4.0,152.0,2.0,6.0,440.0,266863.0
855,144.0,2.0,76.0,1.0,3.0,220.0,224550.0
856,60.0,1.0,56.0,1.0,2.0,116.0,33384.0
857,288.0,4.0,152.0,2.0,6.0,440.0,242992.0
858,144.0,2.0,76.0,1.0,3.0,220.0,196762.0
859,288.0,4.0,152.0,2.0,6.0,440.0,268529.0
860,144.0,2.0,76.0,1.0,3.0,220.0,222425.0
861,288.0,4.0,152.0,2.0,6.0,440.0,279565.0
862,144.0,2.0,76.0,1.0,3.0,220.0,219582.0
863,288.0,4.0,152.0,2.0,6.0,440.0,243194.0
864,144.0,2.0,76.0,1.0,3.0,220.0,193762.0
865,288.0,4.0,152.0,2.0,6.0,440.0,240922.0
866,144.0,2.0,76.0,1.0,3.0,220.0,198509.0
867,288.0,4.0,152.0,2.0,6.0,440.0,273291.0
868,144.0,2.0,76.0,1.0,3.0,220.0,202131.0
869,288.0,4.0,152.0,2.0,6.0,440.0,239713.0
870,144.0,2.0,76.0,1.0,3.0,220.0,194072.0
871,288.0,4.0,152.0,2.0,6.0,440.0,230252.0
872,144.0,2.0,76.0,1.0,3.0,220.0,193181.0
873,288.0,4.0,152.0,2.0,6.0,440.0,243985.0
874,144.0,2.0,76.0,1.0,3.0,220.0,192561.0
875,288.0,4.0,152.0,2.0,6.0,440.0,241319.0
876,144.0,2.0,76.0,1.0,3.0,220.0,191243.0
877,288.0,4.0,152.0,2.0,6.0,440.0,265465.0
878,144.0,2.0,76.0,1.0,3.0,220.0,201206.0
879,288.0,4.0,152.0,2.0,6.0,440.0,231091.0
880,144.0,2.0,76.0,1.0,3.0,220.0,198163.0
881,288.0,4.0,152.0,2.0,6.0,440.0,223918.0
882,144.0,2.0,76.0,1.0,3.0,220.0,190833.0
883,288.0,4.0,152.0,2.0,6.0,440.0,248712.0
884,144.0,2.0,76.0,1.0,3.0,220.0,198297.0
