source.bytes,source.packets,destination.bytes,destination.packets,network.packets,network.bytes,network.transport,event.duration
90.0,1.0,178.0,1.0,2.0,268.0,2.0,272027.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,84391.0
2158.0,6.0,12365.0,12.0,18.0,14523.0,1.0,92160134917.0
1916.0,16.0,3625.0,11.0,27.0,5541.0,1.0,7679988708.0
1792.0,14.0,2345.0,11.0,25.0,4137.0,1.0,6144094722.0
1792.0,14.0,2345.0,11.0,25.0,4137.0,1.0,3584008126.0
1444.0,9.0,2325.0,11.0,20.0,3769.0,1.0,8191957145.0
854203.0,584.0,28458.0,393.0,977.0,882661.0,1.0,1030144154171.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,63258.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,90595.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,104134.0
20664.0,300.0,274876.0,292.0,592.0,295540.0,1.0,8130048037854.0
1848.0,15.0,2345.0,11.0,26.0,4193.0,1.0,4608002292.0
1792.0,14.0,2289.0,10.0,24.0,4081.0,1.0,7679955399.0
1736.0,13.0,2289.0,10.0,23.0,4025.0,1.0,5631909307.0
1916.0,16.0,3625.0,11.0,27.0,5541.0,1.0,7679988708.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,5120095524.0
1792.0,14.0,2345.0,11.0,25.0,4137.0,1.0,3584008126.0
1996.0,16.0,2605.0,13.0,29.0,4601.0,1.0,5120176628.0
68.0,1.0,68.0,1.0,2.0,136.0,1.0,36781.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,99608.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,93313.0
1792.0,14.0,2289.0,10.0,24.0,4081.0,1.0,4607911610.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,98067.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,63258.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,272027.0
1792.0,14.0,2345.0,11.0,25.0,4137.0,1.0,6144094722.0
56.0,1.0,56.0,1.0,2.0,112.0,1.0,50130.0
2728.0,15.0,2481.0,13.0,28.0,5209.0,1.0,7168040331.0
848571.0,582.0,28316.0,391.0,973.0,876887.0,1.0,1028608270243.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,89486.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,33395.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,90965.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,38368.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,96640.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,90595.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,84391.0
2158.0,6.0,12365.0,12.0,18.0,14523.0,1.0,92160134917.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,90268.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,88146.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,7167950010.0
2158.0,6.0,11017.0,11.0,17.0,13175.0,1.0,47103981952.0
1792.0,14.0,2289.0,10.0,24.0,4081.0,1.0,4607911610.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,7167950010.0
1792.0,14.0,2345.0,11.0,25.0,4137.0,1.0,6144094722.0
56.0,1.0,56.0,1.0,2.0,112.0,1.0,50130.0
1792.0,14.0,2345.0,11.0,25.0,4137.0,1.0,3584008126.0
1848.0,15.0,2345.0,11.0,26.0,4193.0,1.0,4608002292.0
1792.0,14.0,2289.0,10.0,24.0,4081.0,1.0,7679955399.0
1736.0,13.0,2289.0,10.0,23.0,4025.0,1.0,5631909307.0
1916.0,16.0,3625.0,11.0,27.0,5541.0,1.0,7679988708.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,5120095524.0
1264.0,7.0,1873.0,5.0,12.0,3137.0,1.0,2047892543.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,99608.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,89486.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,93313.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,33395.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,90268.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,90965.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,88146.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,38368.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,98067.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,96640.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,63258.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,90595.0
20596.0,299.0,273876.0,291.0,590.0,294472.0,1.0,8099840025784.0
841319.0,576.0,28026.0,387.0,963.0,869345.0,1.0,1016832123146.0
20596.0,299.0,273876.0,291.0,590.0,294472.0,1.0,8099840025784.0
1848.0,15.0,2345.0,11.0,26.0,4193.0,1.0,4608002292.0
1792.0,14.0,2289.0,10.0,24.0,4081.0,1.0,7679955399.0
1736.0,13.0,2289.0,10.0,23.0,4025.0,1.0,5631909307.0
1916.0,16.0,3625.0,11.0,27.0,5541.0,1.0,7679988708.0
1104.0,5.0,1593.0,5.0,10.0,2697.0,1.0,1024059067.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,99608.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,93313.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,90268.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,88146.0
1792.0,14.0,2289.0,10.0,24.0,4081.0,1.0,4607911610.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,7167950010.0
1792.0,14.0,2345.0,11.0,25.0,4137.0,1.0,6144094722.0
56.0,1.0,56.0,1.0,2.0,112.0,1.0,50130.0
834579.0,570.0,27736.0,383.0,953.0,862315.0,1.0,1006592073196.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,89486.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,33395.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,90965.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,38368.0
2158.0,6.0,11017.0,11.0,17.0,13175.0,1.0,47103981952.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,98067.0
20596.0,299.0,273876.0,291.0,590.0,294472.0,1.0,8099840025784.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,6655972143.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,7168199418.0
1792.0,14.0,2289.0,10.0,24.0,4081.0,1.0,4096133264.0
2158.0,6.0,11017.0,11.0,17.0,13175.0,1.0,47103981952.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,8704119480.0
112.0,2.0,56.0,1.0,3.0,168.0,1.0,512005853.0
1848.0,15.0,2345.0,11.0,26.0,4193.0,1.0,4608002292.0
1792.0,14.0,2289.0,10.0,24.0,4081.0,1.0,4607911610.0
1792.0,14.0,2289.0,10.0,24.0,4081.0,1.0,7679955399.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,7167950010.0
1736.0,13.0,2289.0,10.0,23.0,4025.0,1.0,5631909307.0
1680.0,12.0,2289.0,10.0,22.0,3969.0,1.0,4096239890.0
827147.0,566.0,27520.0,380.0,946.0,854667.0,1.0,992256032461.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,86581.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,39295.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,90080.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,92202.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,90535.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,37865.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,99608.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,89486.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,93313.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,33395.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,90268.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,90965.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,88146.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,38368.0
56.0,1.0,56.0,1.0,2.0,112.0,1.0,50674.0
20528.0,298.0,272892.0,290.0,588.0,293420.0,1.0,8070144204441.0
2158.0,6.0,11017.0,11.0,17.0,13175.0,1.0,47103981952.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,6655972143.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,8704119480.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,7168199418.0
112.0,2.0,56.0,1.0,3.0,168.0,1.0,512005853.0
1792.0,14.0,2289.0,10.0,24.0,4081.0,1.0,4096133264.0
1848.0,15.0,2345.0,11.0,26.0,4193.0,1.0,4608002292.0
56.0,1.0,56.0,1.0,2.0,112.0,1.0,50674.0
1792.0,14.0,2289.0,10.0,24.0,4081.0,1.0,4607911610.0
1792.0,14.0,2289.0,10.0,24.0,4081.0,1.0,7679955399.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,7167950010.0
1152.0,5.0,1929.0,6.0,11.0,3081.0,1.0,1024078509.0
820514.0,561.0,27292.0,377.0,938.0,847806.0,1.0,986624124072.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,86581.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,39295.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,90080.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,92202.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,90535.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,37865.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,99608.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,89486.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,93313.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,33395.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,90268.0
2158.0,6.0,9669.0,10.0,16.0,11827.0,1.0,24064035586.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,8704119480.0
112.0,2.0,56.0,1.0,3.0,168.0,1.0,512005853.0
1848.0,15.0,2345.0,11.0,26.0,4193.0,1.0,4608002292.0
1792.0,14.0,2289.0,10.0,24.0,4081.0,1.0,4607911610.0
814563.0,557.0,27076.0,374.0,931.0,841639.0,1.0,973312238815.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,39295.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,92202.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,37865.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,89486.0
20528.0,298.0,272892.0,290.0,588.0,293420.0,1.0,8070144204441.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,6655972143.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,7168199418.0
1792.0,14.0,2289.0,10.0,24.0,4081.0,1.0,4096133264.0
56.0,1.0,56.0,1.0,2.0,112.0,1.0,50674.0
1624.0,11.0,2233.0,9.0,20.0,3857.0,1.0,5120230213.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,86581.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,90080.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,90535.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,99608.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,93313.0
20528.0,298.0,272892.0,290.0,588.0,293420.0,1.0,8070144204441.0
1848.0,15.0,2345.0,11.0,26.0,4193.0,1.0,6656031900.0
1736.0,13.0,2289.0,10.0,23.0,4025.0,1.0,4607985566.0
112.0,2.0,56.0,1.0,3.0,168.0,1.0,105652.0
1792.0,14.0,2289.0,10.0,24.0,4081.0,1.0,4096048973.0
1624.0,11.0,2289.0,10.0,21.0,3913.0,1.0,2560101116.0
1792.0,14.0,2289.0,10.0,24.0,4081.0,1.0,3072220207.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,5120328396.0
2158.0,6.0,9669.0,10.0,16.0,11827.0,1.0,24064035586.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,5631906055.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,6655972143.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,8704119480.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,7168199418.0
112.0,2.0,56.0,1.0,3.0,168.0,1.0,512005853.0
1792.0,14.0,2289.0,10.0,24.0,4081.0,1.0,4096133264.0
1556.0,11.0,2149.0,9.0,20.0,3705.0,1.0,3071962233.0
56.0,1.0,56.0,1.0,2.0,112.0,1.0,50674.0
806552.0,553.0,26860.0,371.0,924.0,833412.0,1.0,965120544945.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,92637.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,101028.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,56295.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,108909.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,101093.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,89881.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,100130.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,56128.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,107463.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,86581.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,39295.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,90080.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,92202.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,90535.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,37865.0
1736.0,13.0,2289.0,10.0,23.0,4025.0,1.0,4607985566.0
112.0,2.0,56.0,1.0,3.0,168.0,1.0,105652.0
1624.0,11.0,2289.0,10.0,21.0,3913.0,1.0,2560101116.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,5120328396.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,5631906055.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,8704119480.0
112.0,2.0,56.0,1.0,3.0,168.0,1.0,512005853.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,92637.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,56295.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,101093.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,107463.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,39295.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,92202.0
20460.0,297.0,271908.0,289.0,586.0,292368.0,1.0,8039936057850.0
1848.0,15.0,2345.0,11.0,26.0,4193.0,1.0,6656031900.0
1792.0,14.0,2289.0,10.0,24.0,4081.0,1.0,4096048973.0
1792.0,14.0,2289.0,10.0,24.0,4081.0,1.0,3072220207.0
2158.0,6.0,9669.0,10.0,16.0,11827.0,1.0,24064035586.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,6655972143.0
1680.0,12.0,2233.0,9.0,21.0,3913.0,1.0,4608202962.0
799299.0,549.0,26644.0,368.0,917.0,825943.0,1.0,952832100485.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,101028.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,108909.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,89881.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,100130.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,56128.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,86581.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,90080.0
1736.0,13.0,2289.0,10.0,23.0,4025.0,1.0,4607985566.0
112.0,2.0,56.0,1.0,3.0,168.0,1.0,105652.0
1624.0,11.0,2289.0,10.0,21.0,3913.0,1.0,2560101116.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,5120328396.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,5631906055.0
1160.0,6.0,1593.0,5.0,11.0,2753.0,1.0,2048038667.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,92637.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,56295.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,101093.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,100130.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,107463.0
20460.0,297.0,271908.0,289.0,586.0,292368.0,1.0,8039936057850.0
1848.0,15.0,2345.0,11.0,26.0,4193.0,1.0,6656031900.0
1792.0,14.0,2289.0,10.0,24.0,4081.0,1.0,4096048973.0
1792.0,14.0,2289.0,10.0,24.0,4081.0,1.0,3072220207.0
2158.0,6.0,8321.0,9.0,15.0,10479.0,1.0,12800076754.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,6655972143.0
793327.0,545.0,26428.0,365.0,910.0,819755.0,1.0,943104018526.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,101028.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,108909.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,89881.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,56128.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,86581.0
20460.0,297.0,271908.0,289.0,586.0,292368.0,1.0,8039936057850.0
1736.0,13.0,2345.0,11.0,24.0,4081.0,1.0,3584157243.0
1792.0,14.0,2233.0,9.0,23.0,4025.0,1.0,5120042496.0
56.0,1.0,56.0,1.0,2.0,112.0,1.0,48910.0
1736.0,13.0,2289.0,10.0,23.0,4025.0,1.0,5120224103.0
60.0,1.0,56.0,1.0,2.0,116.0,1.0,60043.0
1792.0,14.0,2289.0,10.0,24.0,4081.0,1.0,4095834342.0
1792.0,14.0,2289.0,10.0,24.0,4081.0,1.0,3072220207.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,4608149864.0
180.0,3.0,145.0,2.0,5.0,325.0,1.0,511898848.0
1736.0,13.0,2289.0,10.0,23.0,4025.0,1.0,4607985566.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,110384.0
1624.0,11.0,2289.0,10.0,21.0,3913.0,1.0,2560101116.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,33693.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,5631906055.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,56295.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,29727.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,99960.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,100130.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,91317.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,101028.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,108909.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,89881.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,56128.0
1792.0,14.0,2289.0,10.0,24.0,4081.0,1.0,4095850596.0
1848.0,15.0,2345.0,11.0,26.0,4193.0,1.0,6656031900.0
1792.0,14.0,2289.0,10.0,24.0,4081.0,1.0,4096048973.0
112.0,2.0,56.0,1.0,3.0,168.0,1.0,235033.0
2158.0,6.0,5625.0,7.0,13.0,7783.0,1.0,4607985516.0
1792.0,14.0,2289.0,10.0,24.0,4081.0,1.0,5631944800.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,127084.0
112.0,2.0,56.0,1.0,3.0,168.0,1.0,105652.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,101036.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,5120328396.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,92637.0
784863.0,541.0,26212.0,362.0,903.0,811075.0,1.0,935936108092.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,101093.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,87201.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,107463.0
1792.0,14.0,2289.0,10.0,24.0,4081.0,1.0,4095850596.0
1792.0,14.0,2289.0,10.0,24.0,4081.0,1.0,4095834342.0
112.0,2.0,56.0,1.0,3.0,168.0,1.0,235033.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,4608149864.0
1792.0,14.0,2289.0,10.0,24.0,4081.0,1.0,5631944800.0
1736.0,13.0,2289.0,10.0,23.0,4025.0,1.0,4607985566.0
112.0,2.0,56.0,1.0,3.0,168.0,1.0,105652.0
1624.0,11.0,2289.0,10.0,21.0,3913.0,1.0,2560101116.0
1104.0,5.0,1593.0,5.0,10.0,2697.0,1.0,1024176556.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,127084.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,110384.0
20392.0,296.0,270908.0,288.0,584.0,291300.0,1.0,8010239955236.0
1736.0,13.0,2345.0,11.0,24.0,4081.0,1.0,3584157243.0
1792.0,14.0,2233.0,9.0,23.0,4025.0,1.0,5120042496.0
56.0,1.0,56.0,1.0,2.0,112.0,1.0,48910.0
1736.0,13.0,2289.0,10.0,23.0,4025.0,1.0,5120224103.0
60.0,1.0,56.0,1.0,2.0,116.0,1.0,60043.0
1848.0,15.0,2345.0,11.0,26.0,4193.0,1.0,6656031900.0
1792.0,14.0,2289.0,10.0,24.0,4081.0,1.0,4096048973.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,33693.0
776200.0,535.0,25922.0,358.0,893.0,802122.0,1.0,927232320894.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,56295.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,99960.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,101036.0
1792.0,14.0,2289.0,10.0,24.0,4081.0,1.0,3072220207.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,92637.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,29727.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,101093.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,87201.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,91317.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,101028.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,108909.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,89881.0
1792.0,14.0,2289.0,10.0,24.0,4081.0,1.0,4095850596.0
1736.0,13.0,2345.0,11.0,24.0,4081.0,1.0,3584157243.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,101028.0
20392.0,296.0,270908.0,288.0,584.0,291300.0,1.0,8010239955236.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,4608149864.0
1792.0,14.0,2289.0,10.0,24.0,4081.0,1.0,5631944800.0
1736.0,13.0,2289.0,10.0,23.0,4025.0,1.0,4607985566.0
112.0,2.0,56.0,1.0,3.0,168.0,1.0,105652.0
767203.0,527.0,25558.0,353.0,880.0,792761.0,1.0,917504287998.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,29727.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,99960.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,87201.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,91317.0
1792.0,14.0,2289.0,10.0,24.0,4081.0,1.0,4095834342.0
1792.0,14.0,2233.0,9.0,23.0,4025.0,1.0,5120042496.0
112.0,2.0,56.0,1.0,3.0,168.0,1.0,235033.0
56.0,1.0,56.0,1.0,2.0,112.0,1.0,48910.0
1736.0,13.0,2289.0,10.0,23.0,4025.0,1.0,5120224103.0
60.0,1.0,56.0,1.0,2.0,116.0,1.0,60043.0
1848.0,15.0,2345.0,11.0,26.0,4193.0,1.0,6656031900.0
1104.0,5.0,1593.0,5.0,10.0,2697.0,1.0,1023974634.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,127084.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,110384.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,101036.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,33693.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,92637.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,56295.0
1792.0,14.0,2289.0,10.0,24.0,4081.0,1.0,6656699869.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,5121423610.0
1848.0,15.0,2345.0,11.0,26.0,4193.0,1.0,5630617724.0
20392.0,296.0,270908.0,288.0,584.0,291300.0,1.0,8010239955236.0
1792.0,14.0,2289.0,10.0,24.0,4081.0,1.0,5120109011.0
112.0,2.0,56.0,1.0,3.0,168.0,1.0,96596.0
1792.0,14.0,2345.0,11.0,25.0,4137.0,1.0,6656085422.0
112.0,2.0,56.0,1.0,3.0,168.0,1.0,82723.0
1792.0,14.0,2289.0,10.0,24.0,4081.0,1.0,4095850596.0
1736.0,13.0,2345.0,11.0,24.0,4081.0,1.0,3584157243.0
1792.0,14.0,2289.0,10.0,24.0,4081.0,1.0,4095834342.0
1736.0,13.0,2289.0,10.0,23.0,4025.0,1.0,5120224103.0
60.0,1.0,56.0,1.0,2.0,116.0,1.0,60043.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,4608149864.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,89855.0
1208.0,6.0,1929.0,6.0,12.0,3137.0,1.0,1535871870.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,99920.0
344.0,1.0,360.0,1.0,2.0,704.0,2.0,88729.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,113852.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,97460.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,99960.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,127084.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,110384.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,91317.0
112.0,2.0,56.0,1.0,3.0,168.0,1.0,72563.0
1792.0,14.0,2233.0,9.0,23.0,4025.0,1.0,5120042496.0
56.0,1.0,56.0,1.0,2.0,112.0,1.0,48910.0
112.0,2.0,56.0,1.0,3.0,168.0,1.0,235033.0
758334.0,522.0,25342.0,350.0,872.0,783676.0,1.0,905728028408.0
1792.0,14.0,2289.0,10.0,24.0,4081.0,1.0,5631944800.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,44824.0
497.0,5.0,565.0,5.0,10.0,1062.0,1.0,446314.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,38479.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,96401.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,29727.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,89900.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,87201.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,101036.0
92.0,1.0,92.0,1.0,2.0,184.0,2.0,33693.0
1792.0,14.0,2289.0,10.0,24.0,4081.0,1.0,6656699869.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,5121423610.0
1848.0,15.0,2345.0,11.0,26.0,4193.0,1.0,5630617724.0
112.0,2.0,56.0,1.0,3.0,168.0,1.0,96596.0
1792.0,14.0,2289.0,10.0,24.0,4081.0,1.0,4095834342.0
112.0,2.0,56.0,1.0,3.0,168.0,1.0,82723.0
1848.0,15.0,2289.0,10.0,25.0,4137.0,1.0,4608149864.0
1792.0,14.0,2233.0,9.0,23.0,4025.0,1.0,5120042496.0
90.0,1.0,178.0,1.0,2.0,268.0,2.0,89855.0
