,@timestamp,source.ip,source.port,source.packets,source.bytes,destination.ip,destination.port,destination.packets,destination.bytes,network.bytes,network.transport,event.duration,network.packets
7377,"Jan 23, 2020 @ 14:26:00.005",192.168.4.10,"46,494",4,288,10.0.22.101,"13,005",2,152,440,tcp,"280,129",6.0
7378,"Jan 23, 2020 @ 14:26:00.005",10.0.12.101,"46,494",2,144,10.0.22.101,"13,005",1,76,220,tcp,"207,481",3.0
7379,"Jan 23, 2020 @ 14:26:00.005",192.168.4.10,"53,550",12,"2,576",10.0.22.101,"13,002",12,"1,326","3,902",tcp,"1,241,623",24.0
7380,"Jan 23, 2020 @ 14:26:00.005",10.0.12.101,"53,550",6,"1,288",10.0.22.101,"13,002",6,663,"1,951",tcp,"1,104,195",12.0
7381,"Jan 23, 2020 @ 14:26:00.005",192.168.4.10,"39,484",4,288,10.0.22.101,"13,006",2,152,440,tcp,"226,513",6.0
7382,"Jan 23, 2020 @ 14:26:00.005",10.0.12.101,"39,484",2,144,10.0.22.101,"13,006",1,76,220,tcp,"193,853",3.0
7383,"Jan 23, 2020 @ 14:26:00.005",192.168.4.10,"43,848",4,288,10.0.22.101,"13,001",2,152,440,tcp,"253,461",6.0
7384,"Jan 23, 2020 @ 14:26:00.005",10.0.12.101,"43,848",2,144,10.0.22.101,"13,001",1,76,220,tcp,"211,456",3.0
7385,"Jan 23, 2020 @ 14:26:00.005",192.168.4.10,"53,556",4,288,10.0.22.101,"13,002",2,152,440,tcp,"274,139",6.0
7386,"Jan 23, 2020 @ 14:26:00.005",10.0.12.101,"53,556",2,144,10.0.22.101,"13,002",1,76,220,tcp,"231,120",3.0
7387,"Jan 23, 2020 @ 14:26:00.005",192.168.4.10,"39,722",4,288,10.0.22.101,"13,003",2,152,440,tcp,"268,253",6.0
7388,"Jan 23, 2020 @ 14:26:00.005",10.0.12.101,"39,722",2,144,10.0.22.101,"13,003",1,76,220,tcp,"224,943",3.0
7389,"Jan 23, 2020 @ 14:26:00.005",192.168.4.10,"36,324",4,288,10.0.22.101,"13,004",2,152,440,tcp,"238,618",6.0
7390,"Jan 23, 2020 @ 14:26:00.005",10.0.12.101,"36,324",2,144,10.0.22.101,"13,004",1,76,220,tcp,"192,153",3.0
7391,"Jan 23, 2020 @ 14:26:00.005",192.168.4.10,"46,508",4,288,10.0.22.101,"13,005",2,152,440,tcp,"283,281",6.0
7392,"Jan 23, 2020 @ 14:26:00.005",10.0.12.101,"46,508",2,144,10.0.22.101,"13,005",1,76,220,tcp,"242,739",3.0
7393,"Jan 23, 2020 @ 14:26:00.005",192.168.4.10,"53,564",12,"2,574",10.0.22.101,"13,002",12,"1,326","3,900",tcp,"1,332,889",24.0
7394,"Jan 23, 2020 @ 14:26:00.005",10.0.12.101,"53,564",6,"1,287",10.0.22.101,"13,002",6,663,"1,950",tcp,"1,213,940",12.0
7395,"Jan 23, 2020 @ 14:26:00.005",192.168.4.10,"39,498",4,288,10.0.22.101,"13,006",2,152,440,tcp,"247,184",6.0
7396,"Jan 23, 2020 @ 14:26:00.005",10.0.12.101,"39,498",2,144,10.0.22.101,"13,006",1,76,220,tcp,"202,411",3.0
7397,"Jan 23, 2020 @ 14:26:00.005",192.168.4.10,"43,862",4,288,10.0.22.101,"13,001",2,152,440,tcp,"302,674",6.0
7398,"Jan 23, 2020 @ 14:26:00.005",10.0.12.101,"43,862",2,144,10.0.22.101,"13,001",1,76,220,tcp,"208,068",3.0
7399,"Jan 23, 2020 @ 14:26:00.005",192.168.4.10,"53,570",4,288,10.0.22.101,"13,002",2,152,440,tcp,"286,873",6.0
7400,"Jan 23, 2020 @ 14:26:00.005",10.0.12.101,"53,570",2,144,10.0.22.101,"13,002",1,76,220,tcp,"247,898",3.0
7401,"Jan 23, 2020 @ 14:26:00.005",192.168.4.10,"39,736",4,288,10.0.22.101,"13,003",2,152,440,tcp,"216,792",6.0
7402,"Jan 23, 2020 @ 14:26:00.005",10.0.12.101,"39,736",2,144,10.0.22.101,"13,003",1,76,220,tcp,"175,757",3.0
7403,"Jan 23, 2020 @ 14:26:00.005",192.168.4.10,"36,338",4,288,10.0.22.101,"13,004",2,152,440,tcp,"212,699",6.0
7404,"Jan 23, 2020 @ 14:26:00.005",10.0.12.101,"36,338",2,144,10.0.22.101,"13,004",1,76,220,tcp,"178,084",3.0
7405,"Jan 23, 2020 @ 14:26:00.005",192.168.4.10,"46,522",4,288,10.0.22.101,"13,005",2,152,440,tcp,"230,499",6.0
7406,"Jan 23, 2020 @ 14:26:00.005",10.0.12.101,"46,522",2,144,10.0.22.101,"13,005",1,76,220,tcp,"191,323",3.0
7407,"Jan 23, 2020 @ 14:26:00.005",192.168.4.10,"39,510",4,288,10.0.22.101,"13,006",2,152,440,tcp,"238,750",6.0
7408,"Jan 23, 2020 @ 14:26:00.005",10.0.12.101,"39,510",2,144,10.0.22.101,"13,006",1,76,220,tcp,"208,542",3.0
7409,"Jan 23, 2020 @ 14:26:00.005",192.168.4.10,"43,874",4,288,10.0.22.101,"13,001",2,152,440,tcp,"252,632",6.0
7410,"Jan 23, 2020 @ 14:26:00.005",10.0.12.101,"43,874",2,144,10.0.22.101,"13,001",1,76,220,tcp,"230,394",3.0
7411,"Jan 23, 2020 @ 14:26:00.005",192.168.4.10,"53,582",4,288,10.0.22.101,"13,002",2,152,440,tcp,"214,100",6.0
7412,"Jan 23, 2020 @ 14:26:00.005",10.0.12.101,"53,582",2,144,10.0.22.101,"13,002",1,76,220,tcp,"179,934",3.0
7413,"Jan 23, 2020 @ 14:26:00.005",192.168.4.10,"43,878",12,"1,410",10.0.22.101,"13,001",12,"1,146","2,556",tcp,"1,299,867",24.0
7414,"Jan 23, 2020 @ 14:26:00.005",10.0.12.101,"43,878",6,705,10.0.22.101,"13,001",6,573,"1,278",tcp,"1,170,395",12.0
7415,"Jan 23, 2020 @ 14:26:00.005",192.168.4.10,"43,880",12,"1,290",10.0.22.101,"13,001",12,"2,222","3,512",tcp,"506,425,771",24.0
7416,"Jan 23, 2020 @ 14:26:00.005",10.0.12.101,"43,880",6,645,10.0.22.101,"13,001",6,"1,111","1,756",tcp,"506,284,780",12.0
7417,"Jan 23, 2020 @ 14:26:00.005",192.168.4.10,"39,752",4,288,10.0.22.101,"13,003",2,152,440,tcp,"287,057",6.0
7418,"Jan 23, 2020 @ 14:26:00.005",10.0.12.101,"39,752",2,144,10.0.22.101,"13,003",1,76,220,tcp,"214,240",3.0
7419,"Jan 23, 2020 @ 14:26:00.005",192.168.4.10,"39,754",12,"1,394",10.0.22.101,"13,003",12,"1,170","2,564",tcp,"1,354,188",24.0
7420,"Jan 23, 2020 @ 14:26:00.005",10.0.12.101,"39,754",6,697,10.0.22.101,"13,003",6,585,"1,282",tcp,"1,231,954",12.0
7421,"Jan 23, 2020 @ 14:26:00.005",192.168.4.10,"53,592",12,"2,576",10.0.22.101,"13,002",12,"1,326","3,902",tcp,"1,271,509",24.0
7422,"Jan 23, 2020 @ 14:26:00.005",10.0.12.101,"53,592",6,"1,288",10.0.22.101,"13,002",6,663,"1,951",tcp,"1,125,261",12.0
7423,"Jan 23, 2020 @ 14:26:00.005",192.168.4.10,"36,358",4,288,10.0.22.101,"13,004",2,152,440,tcp,"228,733",6.0
7424,"Jan 23, 2020 @ 14:26:00.005",10.0.12.101,"36,358",2,144,10.0.22.101,"13,004",1,76,220,tcp,"195,575",3.0
7425,"Jan 23, 2020 @ 14:26:00.005",192.168.4.10,"46,542",4,288,10.0.22.101,"13,005",2,152,440,tcp,"290,413",6.0
7426,"Jan 23, 2020 @ 14:26:00.005",10.0.12.101,"46,542",2,144,10.0.22.101,"13,005",1,76,220,tcp,"255,751",3.0
7427,"Jan 23, 2020 @ 14:26:00.005",192.168.4.10,"39,530",4,288,10.0.22.101,"13,006",2,152,440,tcp,"247,894",6.0
7428,"Jan 23, 2020 @ 14:26:00.005",10.0.12.101,"39,530",2,144,10.0.22.101,"13,006",1,76,220,tcp,"233,950",3.0
7429,"Jan 23, 2020 @ 14:26:00.005",192.168.4.10,"53,600",12,"2,574",10.0.22.101,"13,002",12,"1,326","3,900",tcp,"1,740,808",24.0
7430,"Jan 23, 2020 @ 14:26:00.005",10.0.12.101,"53,600",6,"1,287",10.0.22.101,"13,002",6,663,"1,950",tcp,"1,593,070",12.0
7431,"Jan 23, 2020 @ 14:26:00.005",192.168.4.10,"43,896",4,288,10.0.22.101,"13,001",2,152,440,tcp,"242,804",6.0
7432,"Jan 23, 2020 @ 14:26:00.005",10.0.12.101,"43,896",2,144,10.0.22.101,"13,001",1,76,220,tcp,"194,085",3.0
7433,"Jan 23, 2020 @ 14:26:00.005",192.168.4.10,"53,604",4,288,10.0.22.101,"13,002",2,152,440,tcp,"306,345",6.0
7434,"Jan 23, 2020 @ 14:26:00.005",10.0.12.101,"53,604",2,144,10.0.22.101,"13,002",1,76,220,tcp,"210,652",3.0
7435,"Jan 23, 2020 @ 14:26:00.005",192.168.4.10,"39,770",4,288,10.0.22.101,"13,003",2,152,440,tcp,"510,572,337",6.0
7436,"Jan 23, 2020 @ 14:26:00.005",10.0.12.101,"39,770",2,144,10.0.22.101,"13,003",1,76,220,tcp,"510,527,886",3.0
7437,"Jan 23, 2020 @ 14:26:00.005",192.168.4.10,"36,372",4,288,10.0.22.101,"13,004",2,152,440,tcp,"234,737",6.0
7438,"Jan 23, 2020 @ 14:26:00.005",10.0.12.101,"36,372",2,144,10.0.22.101,"13,004",1,76,220,tcp,"186,902",3.0
7439,"Jan 23, 2020 @ 14:26:00.005",192.168.4.10,"53,610",12,"2,576",10.0.22.101,"13,002",12,"1,326","3,902",tcp,"1,261,245",24.0
7440,"Jan 23, 2020 @ 14:26:00.005",10.0.12.101,"53,610",6,"1,288",10.0.22.101,"13,002",6,663,"1,951",tcp,"1,144,799",12.0
7441,"Jan 23, 2020 @ 14:26:00.005",192.168.4.10,"46,558",4,288,10.0.22.101,"13,005",2,152,440,tcp,"260,425",6.0
7442,"Jan 23, 2020 @ 14:26:00.005",10.0.12.101,"46,558",2,144,10.0.22.101,"13,005",1,76,220,tcp,"203,364",3.0
7443,"Jan 23, 2020 @ 14:26:00.005",192.168.4.10,"39,546",4,288,10.0.22.101,"13,006",2,152,440,tcp,"237,281",6.0
7444,"Jan 23, 2020 @ 14:26:00.005",10.0.12.101,"39,546",2,144,10.0.22.101,"13,006",1,76,220,tcp,"189,642",3.0
7445,"Jan 23, 2020 @ 14:26:00.005",192.168.4.10,"43,910",4,288,10.0.22.101,"13,001",2,152,440,tcp,"247,574",6.0
7446,"Jan 23, 2020 @ 14:26:00.005",10.0.12.101,"43,910",2,144,10.0.22.101,"13,001",1,76,220,tcp,"198,277",3.0
7447,"Jan 23, 2020 @ 14:26:00.005",192.168.4.10,"53,618",12,"2,576",10.0.22.101,"13,002",12,"1,326","3,902",tcp,"1,227,637",24.0
7448,"Jan 23, 2020 @ 14:26:00.005",10.0.12.101,"53,618",6,"1,288",10.0.22.101,"13,002",6,663,"1,951",tcp,"1,095,888",12.0
7449,"Jan 23, 2020 @ 14:26:00.005",192.168.4.10,"53,620",4,288,10.0.22.101,"13,002",2,152,440,tcp,"287,649",6.0
7450,"Jan 23, 2020 @ 14:26:00.005",10.0.12.101,"53,620",2,144,10.0.22.101,"13,002",1,76,220,tcp,"254,664",3.0
7451,"Jan 23, 2020 @ 14:26:00.005",192.168.4.10,"39,786",4,288,10.0.22.101,"13,003",2,152,440,tcp,"257,510",6.0
7452,"Jan 23, 2020 @ 14:26:00.005",10.0.12.101,"39,786",2,144,10.0.22.101,"13,003",1,76,220,tcp,"223,163",3.0
7453,"Jan 23, 2020 @ 14:26:00.005",192.168.4.10,"36,388",4,288,10.0.22.101,"13,004",2,152,440,tcp,"241,472",6.0
7454,"Jan 23, 2020 @ 14:26:00.005",10.0.12.101,"36,388",2,144,10.0.22.101,"13,004",1,76,220,tcp,"212,908",3.0
7455,"Jan 23, 2020 @ 14:26:00.005",192.168.4.10,"46,572",4,288,10.0.22.101,"13,005",2,152,440,tcp,"271,437",6.0
7456,"Jan 23, 2020 @ 14:26:00.005",10.0.12.101,"46,572",2,144,10.0.22.101,"13,005",1,76,220,tcp,"210,128",3.0
7457,"Jan 23, 2020 @ 14:26:00.005",192.168.4.10,"39,560",4,288,10.0.22.101,"13,006",2,152,440,tcp,"245,316",6.0
7458,"Jan 23, 2020 @ 14:26:00.005",10.0.12.101,"39,560",2,144,10.0.22.101,"13,006",1,76,220,tcp,"216,361",3.0
7459,"Jan 23, 2020 @ 14:26:00.005",192.168.4.10,"43,924",4,288,10.0.22.101,"13,001",2,152,440,tcp,"262,754",6.0
7460,"Jan 23, 2020 @ 14:26:00.005",10.0.12.101,"43,924",2,144,10.0.22.101,"13,001",1,76,220,tcp,"215,841",3.0
7461,"Jan 23, 2020 @ 14:26:00.005",192.168.4.10,"43,926",12,"1,410",10.0.22.101,"13,001",12,"1,146","2,556",tcp,"1,252,360",24.0
7462,"Jan 23, 2020 @ 14:26:00.005",10.0.12.101,"43,926",6,705,10.0.22.101,"13,001",6,573,"1,278",tcp,"1,127,109",12.0
7463,"Jan 23, 2020 @ 14:26:00.005",192.168.4.10,"43,928",12,"1,290",10.0.22.101,"13,001",12,"2,222","3,512",tcp,"509,277,143",24.0
7464,"Jan 23, 2020 @ 14:26:00.005",10.0.12.101,"43,928",6,645,10.0.22.101,"13,001",6,"1,111","1,756",tcp,"509,135,907",12.0
7465,"Jan 23, 2020 @ 14:26:00.005",192.168.4.10,"53,636",4,288,10.0.22.101,"13,002",2,152,440,tcp,"272,374",6.0
7466,"Jan 23, 2020 @ 14:26:00.005",10.0.12.101,"53,636",2,144,10.0.22.101,"13,002",1,76,220,tcp,"211,520",3.0
7467,"Jan 23, 2020 @ 14:26:00.005",192.168.4.10,"39,802",12,"1,394",10.0.22.101,"13,003",12,"1,170","2,564",tcp,"1,299,608",24.0
7468,"Jan 23, 2020 @ 14:26:00.005",10.0.12.101,"39,802",6,697,10.0.22.101,"13,003",6,585,"1,282",tcp,"1,170,069",12.0
7469,"Jan 23, 2020 @ 14:26:00.005",192.168.4.10,"53,640",12,"2,576",10.0.22.101,"13,002",12,"1,326","3,902",tcp,"1,337,742",24.0
7470,"Jan 23, 2020 @ 14:26:00.005",10.0.12.101,"53,640",6,"1,288",10.0.22.101,"13,002",6,663,"1,951",tcp,"1,193,256",12.0
7471,"Jan 23, 2020 @ 14:26:00.005",192.168.4.10,"39,806",4,288,10.0.22.101,"13,003",2,152,440,tcp,"234,623",6.0
7472,"Jan 23, 2020 @ 14:26:00.005",10.0.12.101,"39,806",2,144,10.0.22.101,"13,003",1,76,220,tcp,"187,005",3.0
7473,"Jan 23, 2020 @ 14:26:00.005",192.168.4.10,"36,408",4,288,10.0.22.101,"13,004",2,152,440,tcp,"282,555",6.0
7474,"Jan 23, 2020 @ 14:26:00.005",10.0.12.101,"36,408",2,144,10.0.22.101,"13,004",1,76,220,tcp,"243,165",3.0
7475,"Jan 23, 2020 @ 14:26:00.005",192.168.4.10,"46,592",4,288,10.0.22.101,"13,005",2,152,440,tcp,"265,426",6.0
7476,"Jan 23, 2020 @ 14:26:00.005",10.0.12.101,"46,592",2,144,10.0.22.101,"13,005",1,76,220,tcp,"192,076",3.0
7477,"Jan 23, 2020 @ 14:26:00.005",192.168.4.10,"39,580",4,288,10.0.22.101,"13,006",2,152,440,tcp,"226,315",6.0
7478,"Jan 23, 2020 @ 14:26:00.005",10.0.12.101,"39,580",2,144,10.0.22.101,"13,006",1,76,220,tcp,"192,296",3.0
7479,"Jan 23, 2020 @ 14:26:00.005",192.168.4.10,"43,944",4,288,10.0.22.101,"13,001",2,152,440,tcp,"275,083",6.0
7480,"Jan 23, 2020 @ 14:26:00.005",10.0.12.101,"43,944",2,144,10.0.22.101,"13,001",1,76,220,tcp,"203,448",3.0
7481,"Jan 23, 2020 @ 14:26:00.005",192.168.4.10,"53,652",4,288,10.0.22.101,"13,002",2,152,440,tcp,"245,267",6.0
7482,"Jan 23, 2020 @ 14:26:00.005",10.0.12.101,"53,652",2,144,10.0.22.101,"13,002",1,76,220,tcp,"198,971",3.0
7483,"Jan 23, 2020 @ 14:26:00.005",192.168.4.10,"39,818",4,288,10.0.22.101,"13,003",2,152,440,tcp,"252,412",6.0
7484,"Jan 23, 2020 @ 14:26:00.005",10.0.12.101,"39,818",2,144,10.0.22.101,"13,003",1,76,220,tcp,"229,718",3.0
7485,"Jan 23, 2020 @ 14:26:00.005",45.77.163.135,"59,051",1,56,10.0.12.101,"8,088",1,56,112,tcp,"42,184",2.0
7486,"Jan 23, 2020 @ 14:26:00.005",192.168.4.10,"36,420",4,288,10.0.22.101,"13,004",2,152,440,tcp,"226,341",6.0
7487,"Jan 23, 2020 @ 14:26:00.005",10.0.12.101,"36,420",2,144,10.0.22.101,"13,004",1,76,220,tcp,"191,486",3.0
7488,"Jan 23, 2020 @ 14:26:00.005",192.168.4.10,"46,604",4,288,10.0.22.101,"13,005",2,152,440,tcp,"233,558",6.0
7489,"Jan 23, 2020 @ 14:26:00.005",10.0.12.101,"46,604",2,144,10.0.22.101,"13,005",1,76,220,tcp,"192,743",3.0
7490,"Jan 23, 2020 @ 14:26:00.005",192.168.4.10,"53,660",12,"2,574",10.0.22.101,"13,002",12,"1,326","3,900",tcp,"1,118,541",24.0
7491,"Jan 23, 2020 @ 14:26:00.005",10.0.12.101,"53,660",6,"1,287",10.0.22.101,"13,002",6,663,"1,950",tcp,"997,017",12.0
7492,"Jan 23, 2020 @ 14:26:00.005",192.168.4.10,"39,594",4,288,10.0.22.101,"13,006",2,152,440,tcp,"244,009",6.0
7493,"Jan 23, 2020 @ 14:26:00.005",10.0.12.101,"39,594",2,144,10.0.22.101,"13,006",1,76,220,tcp,"217,911",3.0
7494,"Jan 23, 2020 @ 14:26:00.005",192.168.4.10,"43,958",4,288,10.0.22.101,"13,001",2,152,440,tcp,"270,712",6.0
7495,"Jan 23, 2020 @ 14:26:00.005",10.0.12.101,"43,958",2,144,10.0.22.101,"13,001",1,76,220,tcp,"240,280",3.0
7496,"Jan 23, 2020 @ 14:26:00.005",192.168.4.10,"53,666",4,288,10.0.22.101,"13,002",2,152,440,tcp,"230,275",6.0
7497,"Jan 23, 2020 @ 14:26:00.005",10.0.12.101,"53,666",2,144,10.0.22.101,"13,002",1,76,220,tcp,"192,748",3.0
7498,"Jan 23, 2020 @ 14:26:00.005",192.168.4.10,"39,832",4,288,10.0.22.101,"13,003",2,152,440,tcp,"275,828",6.0
7499,"Jan 23, 2020 @ 14:26:00.005",10.0.12.101,"39,832",2,144,10.0.22.101,"13,003",1,76,220,tcp,"218,593",3.0
7500,"Jan 23, 2020 @ 14:26:00.005",192.168.4.10,"36,434",4,288,10.0.22.101,"13,004",2,152,440,tcp,"232,266",6.0
7501,"Jan 23, 2020 @ 14:26:00.005",10.0.12.101,"36,434",2,144,10.0.22.101,"13,004",1,76,220,tcp,"198,322",3.0
7502,"Jan 23, 2020 @ 14:26:00.005",192.168.4.10,"46,618",4,288,10.0.22.101,"13,005",2,152,440,tcp,"270,079",6.0
7503,"Jan 23, 2020 @ 14:26:00.005",10.0.12.101,"46,618",2,144,10.0.22.101,"13,005",1,76,220,tcp,"227,915",3.0
7504,"Jan 23, 2020 @ 14:26:00.005",192.168.4.10,"53,674",12,"2,570",10.0.22.101,"13,002",12,"1,326","3,896",tcp,"1,373,267",24.0
7505,"Jan 23, 2020 @ 14:26:00.005",10.0.12.101,"53,674",6,"1,285",10.0.22.101,"13,002",6,663,"1,948",tcp,"1,237,081",12.0
7506,"Jan 23, 2020 @ 14:26:00.005",192.168.4.10,"39,608",4,288,10.0.22.101,"13,006",2,152,440,tcp,"241,564",6.0
7507,"Jan 23, 2020 @ 14:26:00.005",10.0.12.101,"39,608",2,144,10.0.22.101,"13,006",1,76,220,tcp,"193,753",3.0
7508,"Jan 23, 2020 @ 14:26:00.005",192.168.4.10,"43,972",4,288,10.0.22.101,"13,001",2,152,440,tcp,"279,819",6.0
7509,"Jan 23, 2020 @ 14:26:00.005",10.0.12.101,"43,972",2,144,10.0.22.101,"13,001",1,76,220,tcp,"238,097",3.0
7510,"Jan 23, 2020 @ 14:26:00.005",192.168.4.10,"53,680",4,288,10.0.22.101,"13,002",2,152,440,tcp,"238,766",6.0
7511,"Jan 23, 2020 @ 14:26:00.005",10.0.12.101,"53,680",2,144,10.0.22.101,"13,002",1,76,220,tcp,"215,434",3.0
7512,"Jan 23, 2020 @ 14:26:00.005",192.168.4.10,"39,846",4,288,10.0.22.101,"13,003",2,152,440,tcp,"239,313",6.0
7513,"Jan 23, 2020 @ 14:26:00.005",10.0.12.101,"39,846",2,144,10.0.22.101,"13,003",1,76,220,tcp,"193,510",3.0
7514,"Jan 23, 2020 @ 14:26:00.005",192.168.4.10,"36,448",4,288,10.0.22.101,"13,004",2,152,440,tcp,"219,497",6.0
7515,"Jan 23, 2020 @ 14:26:00.005",10.0.12.101,"36,448",2,144,10.0.22.101,"13,004",1,76,220,tcp,"198,766",3.0
7516,"Jan 23, 2020 @ 14:26:00.005",192.168.4.10,"46,632",4,288,10.0.22.101,"13,005",2,152,440,tcp,"278,148",6.0
7517,"Jan 23, 2020 @ 14:26:00.005",10.0.12.101,"46,632",2,144,10.0.22.101,"13,005",1,76,220,tcp,"194,622",3.0
7518,"Jan 23, 2020 @ 14:26:00.005",192.168.4.10,"39,620",4,288,10.0.22.101,"13,006",2,152,440,tcp,"247,283",6.0
7519,"Jan 23, 2020 @ 14:26:00.005",10.0.12.101,"39,620",2,144,10.0.22.101,"13,006",1,76,220,tcp,"240,727",3.0
7520,"Jan 23, 2020 @ 14:26:00.005",192.168.4.10,"43,984",4,288,10.0.22.101,"13,001",2,152,440,tcp,"252,505",6.0
7521,"Jan 23, 2020 @ 14:26:00.005",10.0.12.101,"43,984",2,144,10.0.22.101,"13,001",1,76,220,tcp,"198,449",3.0
7522,"Jan 23, 2020 @ 14:26:00.005",192.168.4.10,"53,692",4,288,10.0.22.101,"13,002",2,152,440,tcp,"282,923",6.0
7523,"Jan 23, 2020 @ 14:26:00.005",10.0.12.101,"53,692",2,144,10.0.22.101,"13,002",1,76,220,tcp,"216,783",3.0
7524,"Jan 23, 2020 @ 14:26:00.005",192.168.4.10,"39,858",4,288,10.0.22.101,"13,003",2,152,440,tcp,"232,362",6.0
7525,"Jan 23, 2020 @ 14:26:00.005",10.0.12.101,"39,858",2,144,10.0.22.101,"13,003",1,76,220,tcp,"194,764",3.0
7526,"Jan 23, 2020 @ 14:26:00.005",192.168.4.10,"36,460",4,288,10.0.22.101,"13,004",2,152,440,tcp,"255,738",6.0
7527,"Jan 23, 2020 @ 14:26:00.005",10.0.12.101,"36,460",2,144,10.0.22.101,"13,004",1,76,220,tcp,"197,963",3.0
7528,"Jan 23, 2020 @ 14:26:00.005",192.168.4.10,"46,644",4,288,10.0.22.101,"13,005",2,152,440,tcp,"801,957",6.0
7529,"Jan 23, 2020 @ 14:26:00.005",10.0.12.101,"46,644",2,144,10.0.22.101,"13,005",1,76,220,tcp,"254,793",3.0
7530,"Jan 23, 2020 @ 14:26:00.005",192.168.4.10,"53,700",12,"2,576",10.0.22.101,"13,002",12,"1,326","3,902",tcp,"1,615,069",24.0
7531,"Jan 23, 2020 @ 14:26:00.005",10.0.12.101,"53,700",6,"1,288",10.0.22.101,"13,002",6,663,"1,951",tcp,"1,496,201",12.0
7532,"Jan 23, 2020 @ 14:26:00.005",192.168.4.10,"39,634",4,288,10.0.22.101,"13,006",2,152,440,tcp,"233,203",6.0
7533,"Jan 23, 2020 @ 14:26:00.005",10.0.12.101,"39,634",2,144,10.0.22.101,"13,006",1,76,220,tcp,"196,829",3.0
7534,"Jan 23, 2020 @ 14:26:00.005",192.168.4.10,"43,998",4,288,10.0.22.101,"13,001",2,152,440,tcp,"247,979",6.0
7535,"Jan 23, 2020 @ 14:26:00.005",10.0.12.101,"43,998",2,144,10.0.22.101,"13,001",1,76,220,tcp,"198,185",3.0
7536,"Jan 23, 2020 @ 14:26:00.005",192.168.4.10,"53,706",4,288,10.0.22.101,"13,002",2,152,440,tcp,"242,830",6.0
7537,"Jan 23, 2020 @ 14:26:00.005",10.0.12.101,"53,706",2,144,10.0.22.101,"13,002",1,76,220,tcp,"191,282",3.0
7538,"Jan 23, 2020 @ 14:26:00.005",192.168.4.10,"39,872",4,288,10.0.22.101,"13,003",2,152,440,tcp,"246,480",6.0
7539,"Jan 23, 2020 @ 14:26:00.005",10.0.12.101,"39,872",2,144,10.0.22.101,"13,003",1,76,220,tcp,"186,918",3.0
7540,"Jan 23, 2020 @ 14:26:00.005",192.168.4.10,"36,474",4,288,10.0.22.101,"13,004",2,152,440,tcp,"288,126",6.0
7541,"Jan 23, 2020 @ 14:26:00.005",10.0.12.101,"36,474",2,144,10.0.22.101,"13,004",1,76,220,tcp,"244,493",3.0
7542,"Jan 23, 2020 @ 14:26:00.005",192.168.4.10,"46,658",4,288,10.0.22.101,"13,005",2,152,440,tcp,"237,174",6.0
7543,"Jan 23, 2020 @ 14:26:00.005",10.0.12.101,"46,658",2,144,10.0.22.101,"13,005",1,76,220,tcp,"189,111",3.0
7544,"Jan 23, 2020 @ 14:26:00.005",192.168.4.10,"39,646",4,288,10.0.22.101,"13,006",2,152,440,tcp,"228,982",6.0
7545,"Jan 23, 2020 @ 14:26:00.005",10.0.12.101,"39,646",2,144,10.0.22.101,"13,006",1,76,220,tcp,"192,956",3.0
7546,"Jan 23, 2020 @ 14:26:00.005",192.168.4.10,"53,716",12,"2,574",10.0.22.101,"13,002",12,"1,326","3,900",tcp,"1,230,806",24.0
7547,"Jan 23, 2020 @ 14:26:00.005",10.0.12.101,"53,716",6,"1,287",10.0.22.101,"13,002",6,663,"1,950",tcp,"1,090,231",12.0
7548,"Jan 23, 2020 @ 14:26:00.005",192.168.4.10,"53,718",12,"2,572",10.0.22.101,"13,002",10,"1,190","3,762",tcp,"1,207,122",22.0
7549,"Jan 23, 2020 @ 14:26:00.005",10.0.12.101,"53,718",6,"1,286",10.0.22.101,"13,002",5,595,"1,881",tcp,"1,187,838",11.0
7550,"Jan 23, 2020 @ 14:26:00.005",192.168.4.10,"44,014",4,288,10.0.22.101,"13,001",2,152,440,tcp,"277,832",6.0
7551,"Jan 23, 2020 @ 14:26:00.005",10.0.12.101,"44,014",2,144,10.0.22.101,"13,001",1,76,220,tcp,"235,291",3.0
7552,"Jan 23, 2020 @ 14:26:00.005",185.176.27.98,"45,010",2,112,10.0.12.101,"47,871",1,56,168,tcp,"73,987",3.0
7553,"Jan 23, 2020 @ 14:26:00.005",192.168.4.10,"53,722",4,288,10.0.22.101,"13,002",2,152,440,tcp,"236,059",6.0
7554,"Jan 23, 2020 @ 14:26:00.005",10.0.12.101,"53,722",2,144,10.0.22.101,"13,002",1,76,220,tcp,"203,708",3.0
7555,"Jan 23, 2020 @ 14:26:00.005",192.168.4.10,"39,888",4,288,10.0.22.101,"13,003",2,152,440,tcp,"263,054",6.0
7556,"Jan 23, 2020 @ 14:26:00.005",10.0.12.101,"39,888",2,144,10.0.22.101,"13,003",1,76,220,tcp,"241,611",3.0
7559,"Jan 23, 2020 @ 14:26:00.005",10.0.12.101,"59,154",1,92,46.165.221.137,123,1,92,184,udp,"508,318,591",2.0
7560,"Jan 23, 2020 @ 14:26:00.005",10.0.12.101,"47,532",1,92,169.254.169.123,123,1,92,184,udp,"45,122",2.0
7561,"Jan 23, 2020 @ 14:26:00.005",10.0.12.101,"55,590",1,92,169.254.169.123,123,1,92,184,udp,"43,296",2.0
7562,"Jan 23, 2020 @ 14:26:00.005",fe80::ac:cbff:fe3b:c5bf,546,1,116,ff02::1:2,547,,,116,udp,0,1.0
